File	Character Number	Character Label	State Symbol	State Label	Entity ID	Entity Label	Quality ID	Quality Label	Related Entity ID	Related Entity Label
Buckup_1998.xml	2	Lateral ethmoidal wing	0	 well developed	UBERON_2001616	lateral ethmoid wing	PATO_0000586	increased size			
Buckup_1998.xml	2	Lateral ethmoidal wing	1	greatly reduced	UBERON_2001616	lateral ethmoid wing	PATO_0000587	decreased size			
Buckup_1998.xml	3	Ventral diverging lamellae of the mesethmoid bone	1	reduced or absent	UBERON_2001733	mesethmoid ventral diverging lamella	PATO_0000587	decreased size			
Buckup_1998.xml	3	Ventral diverging lamellae of the mesethmoid bone	1	reduced or absent	UBERON_2001733	mesethmoid ventral diverging lamella	PATO_0000462	absent			
Buckup_1998.xml	3	Ventral diverging lamellae of the mesethmoid bone	0	well developed	UBERON_2001733	mesethmoid ventral diverging lamella	PATO_0000586	increased size			
Buckup_1998.xml	4	Region of mesethmoid-vomer joint	0	medial portion of joint between mesethmoid and vomer flat or traversed by a midsagittal osseous or cartilaginous crest	BSPO_0000083 and (BFO_0000050 some UBERON_2001680)	medial region and (part of some mesethmoid-vomer joint)	PATO_0000407	flat			
Buckup_1998.xml	4	Region of mesethmoid-vomer joint	0	medial portion of joint between mesethmoid and vomer flat or traversed by a midsagittal osseous or cartilaginous crest	BSPO_0000083 and (BFO_0000050 some UBERON_2001680)	medial region and (part of some mesethmoid-vomer joint)	PATO_0000141	structure			
Buckup_1998.xml	4	Region of mesethmoid-vomer joint	1	vomer and mesethmoid connected by a pair of osseous processes separated by a deep medial fossa	UBERON_2001680	mesethmoid-vomer joint	PATO_0000052	shape			
Buckup_1998.xml	4	Region of mesethmoid-vomer joint	1	vomer and mesethmoid connected by a pair of osseous processes separated by a deep medial fossa	UBERON_2001680	mesethmoid-vomer joint	PATO_0000141	structure			
Buckup_1998.xml	5	Mesethmoid-vomer joint	1	joint between mesethmoid and vomer formed by an osseous interdigitation along the midline of the oral cavity	UBERON_2001680	mesethmoid-vomer joint	PATO_0001448	ossified			
Buckup_1998.xml	5	Mesethmoid-vomer joint	1	joint between mesethmoid and vomer formed by an osseous interdigitation along the midline of the oral cavity	UBERON_2001680	mesethmoid-vomer joint	PATO_0001960	interdigitated			
Buckup_1998.xml	5	Mesethmoid-vomer joint	0	joint between mesethmoid and vomer formed by a simple synchondral joint across the midline of the oral cavity	UBERON_2001680	mesethmoid-vomer joint	PATO_0001449	cartilaginous			
Buckup_1998.xml	6	Attachment of the ectopeterygoid bone to vomer and mesethmoid bone	1	ectopterygoid inserted on the ventral surface of the area near the vomer-rnesethmoid articulation (hypothesized fusion in <i>Hepsetus odoe</i>) by means of a ligament attached to a socket or bony facet	UBERON_0011634	ectopterygoid bone	PATO_0001667	attached to	UBERON_2001680	mesethmoid-vomer joint	
Buckup_1998.xml	6	Attachment of the ectopeterygoid bone to vomer and mesethmoid bone	0	ectopterygoid attached to the ventrolateral border of vomer by means of a sheath of connective tissue	UBERON_0011634	ectopterygoid bone	PATO_0001667	attached to	UBERON_0002396	vomer	
Buckup_1998.xml	7	Rhinosphenoid bone	1	present	UBERON_2000203	rhinosphenoid	PATO_0000467	present			
Buckup_1998.xml	7	Rhinosphenoid bone	0	 absent	UBERON_2000203	rhinosphenoid	PATO_0000462	absent			
Buckup_1998.xml	8	Frontal bone shape	0	area of frontal bone lateral to the anterior portion of the supraorbital canal not conspicuously expanded (if present , the supraorbital bone is the predominant feature in the region surrounding the anterodorsal margin of the orbit)	UBERON_0004866	actinopterygian frontal bone	PATO_0000052	shape			
Buckup_1998.xml	8	Frontal bone shape	1	frontal bone with an expanded platform lateral to the supraorbital canal, which projects over the lateral ethmoid bone	UBERON_0004866	actinopterygian frontal bone	PATO_0000052	shape			
Buckup_1998.xml	9	Frontal fontanel	0	midsagittal fontanel present between frontal bones anterior to epiphyseal bar	UBERON_2001739	anterior cranial fontanel	PATO_0000467	present			
Buckup_1998.xml	9	Frontal fontanel	1	midsagittal fontanel absent anterior to epiphyseal bar	UBERON_2001739	anterior cranial fontanel	PATO_0000462	absent			
Buckup_1998.xml	10	Paired frontal foramina	0	frontal bone without lateral foramen associated with modified (see state 1) fibers of the ophthalmic nerve	UBERON_0005744 and (BFO_0000050 some UBERON_0004866)	bone foramen and (part of some actinopterygian frontal bone)	PATO_0000462	absent			
Buckup_1998.xml	10	Paired frontal foramina	1	frontal bone with lateral frontal foramina located posterodorsal to the orbit, immediately medial to the supraorbital canal, and anterior to the epiphyseal branch of that canal, associated with fibers of the ophthalmic nerve that reenter the braincase after a short traversing along the posteri or wall of the orbit	UBERON_0005744 and (BFO_0000050 some UBERON_0004866)	bone foramen and (part of some actinopterygian frontal bone)	PATO_0000467	present			
Buckup_1998.xml	11	Anastomosis between supraorbital and pterotic sensory canal	0	supraorbital sensory canal continuous with the pterotic canal	UBERON_2001810	supraorbital sensory canal	PATO_0000642	fused with	UBERON_2001612 and (BFO_0000050 some UBERON_2000576)	sensory canal and (part of some pterotic)	
Buckup_1998.xml	11	Anastomosis between supraorbital and pterotic sensory canal	1	supraorbital and pterotic portions of cephalic sensory canals not connected to each other	UBERON_2001810	supraorbital sensory canal	PATO_0001505	separated from	UBERON_2001612 and (BFO_0000050 some UBERON_2000576)	sensory canal and (part of some pterotic)	
Buckup_1998.xml	12	Frontal-pterotic joint	0	in direct contact dorsally	UBERON_2001711	frontal-pterotic joint	PATO_0000467	present			
Buckup_1998.xml	12	Frontal-pterotic joint	1	pterotic excluded from contact with frontal by sphenotic	UBERON_2001711	frontal-pterotic joint	PATO_0000462	absent			
Buckup_1998.xml	13	Dorsolateral margin of skull	0	mostly straight, with the origin of the dilator operculi muscle located under the lateral edge of the frontal	BSPO_0000680 and (BFO_0000050 some UBERON_0010323)	dorso-lateral margin and (part of some cranial skeletal system)	PATO_0002180	straight			
Buckup_1998.xml	13	Dorsolateral margin of skull	1	dorsolateral margin of the skull conspicuously vaulted by the presence of the dilator groove	BSPO_0000680 and (BFO_0000050 some UBERON_0010323)	dorso-lateral margin and (part of some cranial skeletal system)	PATO_0000406	curved			
Buckup_1998.xml	14	Canal of pterotic bone	0	present	UBERON_2001612 and (BFO_0000050 some UBERON_2000576)	sensory canal and (part of some pterotic)	PATO_0000467	present			
Buckup_1998.xml	14	Canal of pterotic bone	1	absent	UBERON_2001612 and (BFO_0000050 some UBERON_2000576)	sensory canal and (part of some pterotic)	PATO_0000462	absent			
Buckup_1998.xml	15	Parietal fontanel	0	present	UBERON_2001740	posterior cranial fontanel	PATO_0000467	present			
Buckup_1998.xml	15	Parietal fontanel	1	absent	UBERON_2001740	posterior cranial fontanel	PATO_0000462	absent			
Buckup_1998.xml	16	Parietal branch of supraorbital canal	0	a branch from the supraorbital canal extends from the postorbital area of frontal into the parietal bone	UBERON_2001810	supraorbital sensory canal	PATO_0000141	structure	UBERON_0004866	actinopterygian frontal bone	
Buckup_1998.xml	16	Parietal branch of supraorbital canal	0	a branch from the supraorbital canal extends from the postorbital area of frontal into the parietal bone	UBERON_2001810	supraorbital sensory canal	PATO_0000141	structure	UBERON_0004865	actinopterygian parietal bone	
Buckup_1998.xml	16	Parietal branch of supraorbital canal	1	absent or does not reach parietal bone	UBERON_2001810	supraorbital sensory canal	PATO_0000141	structure	UBERON_0004865	actinopterygian parietal bone	
Buckup_1998.xml	17	Supratemporal laterosensory canal	0	supratemporal laterosensory canal extending from extrascapular to parietal bones	UBERON_2001630	supratemporal sensory canal	PATO_0000467	present			
Buckup_1998.xml	17	Supratemporal laterosensory canal	1	supratemporal  laterosensory canal entirely absent	UBERON_2001630	supratemporal sensory canal	PATO_0000462	absent			
Buckup_1998.xml	18	Supraoccipital spine 	0	not covered with scales	UBERON_2001783	supraoccipital crest	PATO_0000141	structure	UBERON_0007380	dermal scale	
Buckup_1998.xml	18	Supraoccipital spine 	1	completely covered with scales	UBERON_2001783	supraoccipital crest	PATO_0000141	structure	UBERON_0007380	dermal scale	
Buckup_1998.xml	19	Ventromedial opening of posttemporal fossa	0	 ventromedial opening of posttemporal absent	UBERON_0005744 and (BFO_0000050 some (BSPO_0000049 and (BFO_0000050 some UBERON_2001753)))	bone foramen and (part of some (ventro-medial margin and (part of some posttemporal fossa)))	PATO_0000462	absent			
Buckup_1998.xml	19	Ventromedial opening of posttemporal fossa	1	 foramen leading into the posttemporal fossa present near the joint between the exoccipital and epioccipital bones	UBERON_0005744 and (BFO_0000050 some (BSPO_0000049 and (BFO_0000050 some UBERON_2001753)))	bone foramen and (part of some (ventro-medial margin and (part of some posttemporal fossa)))	PATO_0000467	present			
Buckup_1998.xml	20	Antorbital bone	0	present	UBERON_2000127	antorbital	PATO_0000467	present			
Buckup_1998.xml	20	Antorbital bone	1	absent	UBERON_2000127	antorbital	PATO_0000462	absent			
Buckup_1998.xml	21	Supraorbital bone	0	present	UBERON_2000691	supraorbital bone	PATO_0000467	present			
Buckup_1998.xml	21	Supraorbital bone	1	absent	UBERON_2000691	supraorbital bone	PATO_0000462	absent			
Buckup_1998.xml	22	Ectopterygoid teeth	0	present	UBERON_2001632	ectopterygoid tooth	PATO_0000467	present			
Buckup_1998.xml	22	Ectopterygoid teeth	1	absent	UBERON_2001632	ectopterygoid tooth	PATO_0000462	absent			
Buckup_1998.xml	23	Mesopterygoid teeth	1	present	UBERON_2001633	entopterygoid tooth	PATO_0000467	present			
Buckup_1998.xml	23	Mesopterygoid teeth	0	absent	UBERON_2001633	entopterygoid tooth	PATO_0000462	absent			
Buckup_1998.xml	24	Fenestra between quadrate and metapterygoid bones	0	well developed, circular or oval	UBERON_0006597	quadrate bone	PATO_0000141	structure	UBERON_2000240	metapterygoid	
Buckup_1998.xml	24	Fenestra between quadrate and metapterygoid bones	1	absent or greatly reduced	UBERON_0006597	quadrate bone	PATO_0000141	structure	UBERON_2000240	metapterygoid	
Buckup_1998.xml	25	Anterohyal bone	0	hyoid artery entirely enclosed in a dorsal trough or tube in the anterohyal	UBERON_0001637	artery	PATO_0000141	structure	UBERON_0011611	ceratohyal bone	
Buckup_1998.xml	25	Anterohyal bone	1	hyoid artery emerging from anterohyal canal immediately anterior to posterodorsal corner of anterohyal	UBERON_0001637	artery	PATO_0000141	structure	UBERON_0011611	ceratohyal bone	
Buckup_1998.xml	26	Preopercular canal	0	does not cross over the anterodorsal corner of opercular bone	UBERON_2001813	preopercular sensory canal	PATO_0000140	position	UBERON_2000250	opercle	
Buckup_1998.xml	26	Preopercular canal	1	extends over the anterodorsal corner of the opercular bone, traversing the base of the opercular spine	UBERON_2001813	preopercular sensory canal	PATO_0000140	position	UBERON_2000250	opercle	
Buckup_1998.xml	27	Supraopercular bone	0	absent or represented only by a tube surrounding the preopercular canal	UBERON_2000104	suprapreopercle	PATO_0000462	absent			
Buckup_1998.xml	27	Supraopercular bone	0	absent or represented only by a tube surrounding the preopercular canal	UBERON_2000104	suprapreopercle	PATO_0000587	decreased size			
Buckup_1998.xml	27	Supraopercular bone	1	 lamellar, very large	UBERON_2000104	suprapreopercle	PATO_0000586	increased size			
Buckup_1998.xml	28	Cranial articulation of hyomandibular bone	1	extensive articular surface, its posterior edge extending to the posterolateral corner of the corresondingly elongate pterotic bone	UBERON_0011606	hyomandibular bone	PATO_0000141	structure	UBERON_2000576	pterotic	
Buckup_1998.xml	28	Cranial articulation of hyomandibular bone	0	relatively short with articular surface, with posterior end of articulation in alignment with the posterior spine-like process of pterotic bone	UBERON_0011606	hyomandibular bone	PATO_0000141	structure	UBERON_2000576	pterotic	
Buckup_1998.xml	29	Opercular bone	0	no distintive flange on the lateral surface of the opercle	UBERON_0004529 and (BFO_0000050 some (BSPO_0000671 and (BFO_0000050 some UBERON_2000250)))	anatomical projection and (part of some (anterior margin and (part of some opercle)))	PATO_0000462	absent			
Buckup_1998.xml	29	Opercular bone	1	distinctive flange extending posteroventrally from the anterior corner of opercle	UBERON_0004529 and (BFO_0000050 some (BSPO_0000671 and (BFO_0000050 some UBERON_2000250)))	anatomical projection and (part of some (anterior margin and (part of some opercle)))	PATO_0000467	present			
Buckup_1998.xml	30	Number of branchiostegal rays	1	four rays 	UBERON_2000476	branchiostegal ray	PATO_0000070	count			
Buckup_1998.xml	30	Number of branchiostegal rays	0	three rays	UBERON_2000476	branchiostegal ray	PATO_0000070	count			
Buckup_1998.xml	30	Number of branchiostegal rays	2	five rays	UBERON_2000476	branchiostegal ray	PATO_0000070	count			
Buckup_1998.xml	31	Premaxilla	0	with a cospicuous upper ramus	UBERON_2001577	premaxilla ascending process	PATO_0000586	increased size			
Buckup_1998.xml	31	Premaxilla	1	undivided or weakly divided into upper and lower rami	UBERON_2001577	premaxilla ascending process	PATO_0000462	absent			
Buckup_1998.xml	31	Premaxilla	1	undivided or weakly divided into upper and lower rami	UBERON_2001577	premaxilla ascending process	PATO_0000587	decreased size			
Buckup_1998.xml	32	Premaxillary dentition	0	only one funcional row of premaxillary teeth	UBERON_2001833	premaxillary tooth row	PATO_0000070	count			
Buckup_1998.xml	32	Premaxillary dentition	1	two or more funtional rows of premaxillary teeth	UBERON_2001833	premaxillary tooth row	PATO_0000070	count			
Buckup_1998.xml	33	Reduction of maxilla	1	 relatively large, reaching at least the second infraorbital bone	UBERON_0002397	maxilla	PATO_0000586	increased size			
Buckup_1998.xml	33	Reduction of maxilla	0	very small, usually not extending beyond the first infraorbital bone	UBERON_0002397	maxilla	PATO_0000587	decreased size			
Buckup_1998.xml	34	Enlargement of maxilla	0	not reaching posteriorly to third infraorbital bone	UBERON_0002397	maxilla	PATO_0000117	size			
Buckup_1998.xml	34	Enlargement of maxilla	0	not reaching posteriorly to third infraorbital bone	UBERON_0002397	maxilla	PATO_0001632	anterior to	UBERON_2001408	infraorbital 3	
Buckup_1998.xml	34	Enlargement of maxilla	1	maxilla reaching posteriorly to third infraorbital bone	UBERON_0002397	maxilla	PATO_0000117	size			
Buckup_1998.xml	34	Enlargement of maxilla	1	maxilla reaching posteriorly to third infraorbital bone	UBERON_0002397	maxilla	PATO_0001590	overlap with	UBERON_2001408	infraorbital 3	
Buckup_1998.xml	35	Symphysis of lower jaw	1	dentary bone interlocked in an interdigitating hinge-like joint	UBERON_0006606	mandibular symphysis	PATO_0001960	interdigitated			
Buckup_1998.xml	35	Symphysis of lower jaw	0	dentary bones joined through a simple articulating facet	UBERON_0006606	mandibular symphysis	PATO_0000052	shape			
Buckup_1998.xml	36	Inner dentary tooth row	1	present	UBERON_2001952	dentary tooth row	PATO_0000070	count			
Buckup_1998.xml	36	Inner dentary tooth row	0	absent	UBERON_2001952	dentary tooth row	PATO_0000070	count			
Buckup_1998.xml	37	Dentary	0	lower surface of dentary posterior to symphysis without any conspicuous notch	BSPO_0000684 and (BFO_0000050 some UBERON_0004742) and (BSPO_0000099 some UBERON_0006606)	ventral margin and (part of some dentary) and (posterior_to some mandibular symphysis)	PATO_0000052	shape			
Buckup_1998.xml	37	Dentary	1	a notch along lower border of the dentary just posterior to the convoluted symphysis	BSPO_0000684 and (BFO_0000050 some UBERON_0004742) and (BSPO_0000099 some UBERON_0006606)	ventral margin and (part of some dentary) and (posterior_to some mandibular symphysis)	PATO_0001495	notched			
Buckup_1998.xml	38	Coronoid process	0	angulo-articular dorsoventrally lengthened, forming part of the coronoid process of lower jaw	UBERON_0011598	coronoid bone	PATO_0000141	structure			
Buckup_1998.xml	38	Coronoid process	1	coronoid process conspicuous, but largely restricted to the dentary bone	UBERON_0011598	coronoid bone	PATO_0000141	structure			
Buckup_1998.xml	39	Ligamentum primordiale	0	a ligament (e.g. <i>Distichodus</i>, Vari, 1979, fig. 42) or sheath of connective tissue (e.g. <i>Hoplias</i>) connected to the medial face of the maxilla, and permitting considerable freedom of movement to the posterior end of the maxilla	UBERON_2001828	primordial ligament	PATO_0000140	position			
Buckup_1998.xml	39	Ligamentum primordiale	1	a short strong ligament extending from the posterodorsal margin of the maxilla to the anterior face of the angulo-articular that forms the dorsolateral limit of the articulation between the angulo-articular and the quadrate	UBERON_2001828	primordial ligament	PATO_0000140	position			
Buckup_1998.xml	40	Branchial arches	0	the array of specializations (coded as state 1) forming the branchial apparatus of Curimatidae and Prochilodontidae	UBERON_0008896	post-hyoid pharyngeal arch	PATO_0000141	structure			
Buckup_1998.xml	40	Branchial arches	1	the array of specializations (coded as state 1) forming the branchial apparatus of Curimatidae and Prochilodontidae	UBERON_0008896	post-hyoid pharyngeal arch	PATO_0000141	structure			
Buckup_1998.xml	41	Upper pharyngeal tooth plate 4	0	teeth present on fourth upper pharyngeal tooth plate	UBERON_2001655	upper pharyngeal 4 tooth	PATO_0000467	present			
Buckup_1998.xml	41	Upper pharyngeal tooth plate 4	1	no teeth present on fourth upper pharyngeal tooth plate	UBERON_2001655	upper pharyngeal 4 tooth	PATO_0000462	absent			
Buckup_1998.xml	42	Upper pharyngeal tooth plates 4 and 5	0	in direct contact	UBERON_2001654	upper pharyngeal 4 tooth plate	PATO_0001961	in contact with	UBERON_2001656	upper pharyngeal 5 tooth plate	
Buckup_1998.xml	42	Upper pharyngeal tooth plates 4 and 5	1	no direct contact	UBERON_2001654	upper pharyngeal 4 tooth plate	PATO_0001505	separated from	UBERON_2001656	upper pharyngeal 5 tooth plate	
Buckup_1998.xml	43	Scaphium	0	scaphium communicate with cavum sinum imparis and the interior of the neurocranium throught the foramen magnum	UBERON_2000429	scaphium	PATO_0000140	position	UBERON_0001703	neurocranium	
Buckup_1998.xml	43	Scaphium	1	scaphium communicate with the interior of the neurocranium through a pair of foramina separated from the foramen magnum by a pair of osseous columns	UBERON_2000429	scaphium	PATO_0000141	structure	UBERON_0001703	neurocranium	
Buckup_1998.xml	44	Ventral process of vertebra 2	1	no ventral ossified processes present on centrum 2	UBERON_0004529 and (BFO_0000050 some UBERON_0001093)	anatomical projection and (part of some vertebral bone 2)	PATO_0000462	absent			
Buckup_1998.xml	44	Ventral process of vertebra 2	0	a pair of ossified processes extending from the ventral surface of centrum 2, forming part of the connective sheath that surrounds the dorsal aorta	UBERON_0004529 and (BFO_0000050 some UBERON_0001093)	anatomical projection and (part of some vertebral bone 2)	PATO_0000467	present			
Buckup_1998.xml	45	Spine of third neural arch	1	extending anterodorsally and contacting the lateral surface of the large modified supraneural bone that forms part of the Weberian apparatus	UBERON_2001887	neural spine 3	PATO_0000141	structure	UBERON_2000442	supraneural bone	
Buckup_1998.xml	45	Spine of third neural arch	0	absent or confined to lateral surface of neural arch	UBERON_2001887	neural spine 3	PATO_0000462	absent			
Buckup_1998.xml	45	Spine of third neural arch	0	absent or confined to lateral surface of neural arch	UBERON_2001887	neural spine 3	PATO_0000141	structure	UBERON_2001394	neural arch 3	
Buckup_1998.xml	46	Joint between neural arches of vertebrae 3 and 4	1	 joint between neural arches of third and fourth vertebrae reduced or absent	UBERON_2001394	neural arch 3	PATO_0000141	structure	UBERON_2001395	neural arch 4	
Buckup_1998.xml	46	Joint between neural arches of vertebrae 3 and 4	0	well-developed synchondral joint between neural arches of third and fourth vertebrae	UBERON_2001394	neural arch 3	PATO_0000141	structure	UBERON_2001395	neural arch 4	
Buckup_1998.xml	47	Supraneural preceding neural spine of vertebra 4	1	present	UBERON_2000442	supraneural bone	PATO_0000140	position			
Buckup_1998.xml	47	Supraneural preceding neural spine of vertebra 4	0	absent	UBERON_2000442	supraneural bone	PATO_0000140	position			
Buckup_1998.xml	48	Contact between anterior supraneural bone and neural spine of vertebra 4	1	supraneural extending only towards the neural arch of the fourth vertebra	UBERON_2000442	supraneural bone	PATO_0000141	structure	UBERON_2001170	vertebral element 4	
Buckup_1998.xml	48	Contact between anterior supraneural bone and neural spine of vertebra 4	0	lamellar portion of the large supraneural bone adjacent to skull well developed, extending posteriorly towards the neural spine of the fouth vertebra	UBERON_2000442	supraneural bone	PATO_0000141	structure	UBERON_2001170	vertebral element 4	
Buckup_1998.xml	49	Neural arch of vertebra 4	1	neural arch of fourth vertebra fused with the centrum	UBERON_2001395	neural arch 4	PATO_0000642	fused with	UBERON_2001986	centrum 4	
Buckup_1998.xml	49	Neural arch of vertebra 4	0	neural arch of fourth vertebra autogenous	UBERON_2001395	neural arch 4	PATO_0001505	separated from	UBERON_2001986	centrum 4	
Buckup_1998.xml	50	Rib of vertebra 4	0	rib of fourth centrum with a conic or subcylindric lateral extremity, never closely connected to rib of fifth centrum	UBERON_2001881	rib of vertebra 4	PATO_0000052	shape			
Buckup_1998.xml	50	Rib of vertebra 4	0	rib of fourth centrum with a conic or subcylindric lateral extremity, never closely connected to rib of fifth centrum	UBERON_2001881	rib of vertebra 4	PATO_0001738	dissociated from	UBERON_2001751	rib of vertebra 5	
Buckup_1998.xml	50	Rib of vertebra 4	1	rib of fourth centrum mostly lamellar, with posterior margin in close association with ventral margin of rib of fifth centrum	UBERON_2001881	rib of vertebra 4	PATO_0000052	shape			
Buckup_1998.xml	50	Rib of vertebra 4	1	rib of fourth centrum mostly lamellar, with posterior margin in close association with ventral margin of rib of fifth centrum	UBERON_2001881	rib of vertebra 4	PATO_0001668	associated with	UBERON_2001751	rib of vertebra 5	
Buckup_1998.xml	51	Rib of vertebra 5	0	 rib of fifth centrum with a medial process near its base	UBERON_0004529 and (BFO_0000050 some UBERON_2001751)	anatomical projection and (part of some rib of vertebra 5)	PATO_0000467	present			
Buckup_1998.xml	51	Rib of vertebra 5	1	 rib of fifth centrum without such process	UBERON_0004529 and (BFO_0000050 some UBERON_2001751)	anatomical projection and (part of some rib of vertebra 5)	PATO_0000462	absent			
Buckup_1998.xml	52	Extrascapular bone	0	present	UBERON_2000663	extrascapula	PATO_0000467	present			
Buckup_1998.xml	52	Extrascapular bone	1	absent	UBERON_2000663	extrascapula	PATO_0000462	absent			
Buckup_1998.xml	53	Posttemporal bone	0	posttemporal bone with a medial process connected by a ligament to the intercalar bone	UBERON_2000549	posttemporal	PATO_0000141	structure	UBERON_2000474	intercalar	
Buckup_1998.xml	53	Posttemporal bone	1	posttemporal bone directly articulated with pterotic bone, without medial process 	UBERON_2000549	posttemporal	PATO_0002278	articulated with	UBERON_2000576	pterotic	
Buckup_1998.xml	54	Supracleithrum	0	laterosensory canal present in supracleithrum	UBERON_2001612 and (BFO_0000050 some UBERON_2000594)	sensory canal and (part of some supracleithrum)	PATO_0000467	present			
Buckup_1998.xml	54	Supracleithrum	1	no laterosensory canal present in supracleithrum	UBERON_2001612 and (BFO_0000050 some UBERON_2000594)	sensory canal and (part of some supracleithrum)	PATO_0000462	absent			
Buckup_1998.xml	55	Coracoid	0	median coracoid lamellae well developed, extending to anterior edge of cleithrum	UBERON_0004743	coracoid bone	PATO_0000586	increased size			
Buckup_1998.xml	55	Coracoid	0	median coracoid lamellae well developed, extending to anterior edge of cleithrum	UBERON_0004743	coracoid bone	PATO_0001961	in contact with	BSPO_0000671 and (BFO_0000050 some UBERON_0004741)	anterior margin and (part of some cleithrum)	
Buckup_1998.xml	55	Coracoid	1	coracoid reduced in size, not reaching anterior edge of cleithrum	UBERON_0004743	coracoid bone	PATO_0000587	decreased size			
Buckup_1998.xml	55	Coracoid	1	coracoid reduced in size, not reaching anterior edge of cleithrum	UBERON_0004743	coracoid bone	PATO_0001505	separated from	BSPO_0000671 and (BFO_0000050 some UBERON_0004741)	anterior margin and (part of some cleithrum)	
Buckup_1998.xml	56	Pectoral girdle	0	interosseous space present between cleithrum and coracoid	UBERON_0004741	cleithrum	PATO_0000141	structure	UBERON_0004743	coracoid bone	
Buckup_1998.xml	56	Pectoral girdle	1	interosseous space absent	UBERON_0004741	cleithrum	PATO_0000141	structure	UBERON_0004743	coracoid bone	
Buckup_1998.xml	57	Posterior margin of cleithrum	0	margin of cleithrum near pectoral-fin base convex or only slightly sinuous	BSPO_0000672 and (BFO_0000050 some UBERON_0004741)	posterior margin and (part of some cleithrum)	PATO_0001355	convex			
Buckup_1998.xml	57	Posterior margin of cleithrum	0	margin of cleithrum near pectoral-fin base convex or only slightly sinuous	BSPO_0000672 and (BFO_0000050 some UBERON_0004741)	posterior margin and (part of some cleithrum)	PATO_0001989	sinuous			
Buckup_1998.xml	57	Posterior margin of cleithrum	1	margin of cleithrum notched at base of pectoral fin, with the ventral margin of the notch forming a distinct process	BSPO_0000672 and (BFO_0000050 some UBERON_0004741)	posterior margin and (part of some cleithrum)	PATO_0001495	notched			
Buckup_1998.xml	58	Postcleithrum 2	0	present	UBERON_2001853	postcleithrum 2	PATO_0000467	present			
Buckup_1998.xml	58	Postcleithrum 2	1	absent	UBERON_2001853	postcleithrum 2	PATO_0000462	absent			
Buckup_1998.xml	59	Postcleithrum 3	0	present	UBERON_2001854	postcleithrum 3	PATO_0000467	present			
Buckup_1998.xml	59	Postcleithrum 3	1	absent	UBERON_2001854	postcleithrum 3	PATO_0000462	absent			
Buckup_1998.xml	60	Postcleithra 2 and 3	0	ossified as autogenous units	UBERON_2001853	postcleithrum 2	PATO_0001505	separated from	UBERON_2001854	postcleithrum 3	
Buckup_1998.xml	60	Postcleithra 2 and 3	1	postcleithra 2 and 3 fused into a single ossification	UBERON_2001853	postcleithrum 2	PATO_0000642	fused with	UBERON_2001854	postcleithrum 3	
Buckup_1998.xml	61	Fin rays	0	a single unbranched ray in the leading edge of pectoral fin	UBERON_4000175	pectoral fin lepidotrichium	PATO_0000070	count			
Buckup_1998.xml	61	Fin rays	1	two or more unbranched rays in the leading portion of pectoral fin	UBERON_4000175	pectoral fin lepidotrichium	PATO_0000070	count			
Buckup_1998.xml	62	Pelvic bone	1	not bifid anteriorly	BSPO_0000071 and (BFO_0000050 some UBERON_2000623)	anterior region and (part of some basipterygium bone)	PATO_0000414	unbranched			
Buckup_1998.xml	62	Pelvic bone	0	anteriorly bifid	BSPO_0000071 and (BFO_0000050 some UBERON_2000623)	anterior region and (part of some basipterygium bone)	PATO_0001784	bifurcated			
Buckup_1998.xml	63	Number of pelvic-fin rays	0	9 or less fin rays	UBERON_4000173	pelvic fin lepidotrichium	PATO_0000070	count			
Buckup_1998.xml	63	Number of pelvic-fin rays	1	10 or more rays 	UBERON_4000173	pelvic fin lepidotrichium	PATO_0000070	count			
Buckup_1998.xml	64	Dorsal fin	1	posterior dorsal-fin pterygiophore with a single ray	UBERON_2001419	dorsal fin pterygiophore	PATO_0000141	structure	UBERON_4000177	dorsal fin lepidotrichium	
Buckup_1998.xml	64	Dorsal fin	0	posterior two dorsal-fin rays adnate, articulating with the same pterygiophore	UBERON_2001419	dorsal fin pterygiophore	PATO_0000141	structure	UBERON_4000177	dorsal fin lepidotrichium	
Buckup_1998.xml	65	Anal fin	1	 anal fin relatively long, with at least 19 rays 	UBERON_4000176	anal fin lepidotrichium	PATO_0000070	count			
Buckup_1998.xml	65	Anal fin	0	 anal fin short, with 13 or fewer rays	UBERON_4000176	anal fin lepidotrichium	PATO_0000070	count			
Buckup_1998.xml	66	Number of total anal-fin rays	0	 fewer than 38	UBERON_4000176	anal fin lepidotrichium	PATO_0000070	count			
Buckup_1998.xml	66	Number of total anal-fin rays	1	 38 or more	UBERON_4000176	anal fin lepidotrichium	PATO_0000070	count			
Buckup_1998.xml	67	Caudal bony stays	0	absent or very small	UBERON_2001700	caudal-fin stay	PATO_0000462	absent			
Buckup_1998.xml	67	Caudal bony stays	0	absent or very small	UBERON_2001700	caudal-fin stay	PATO_0000587	decreased size			
Buckup_1998.xml	67	Caudal bony stays	1	large, laminar and present at the base of both the dorsal and ventral origins of caudal fin	UBERON_2001700	caudal-fin stay	PATO_0000586	increased size			
Buckup_1998.xml	68	Epural bones	1	two or more epural bones present	UBERON_2000660	epural	PATO_0000070	count			
Buckup_1998.xml	68	Epural bones	0	only one epural bone present	UBERON_2000660	epural	PATO_0000070	count			
Buckup_1998.xml	69	Epural bones	0	two or fewer epural bones present	UBERON_2000660	epural	PATO_0000070	count			
