"source","characterid","stateid","description","entity","entitylabel","entityid","quality","qualitylabel","qualityid","qualitynegated","qualitynegatedlabel","qnparentlabel","qnparentid","qualitymodifier","qualitymodifierlabel","qualitymodifierid","entitylocator","entitylocatorlabel","entitylocatorid","countt"
"Anderson_2007.xml_24ebe554-2c8d-46d9-8b76-289ee175f34d.xml","u24ebe554-2c8d-46d9-8b76-289ee175f34d","u3e3e76c7-3217-407e-9beb-fd17a17caf40","straight","posterior skull margin","anatomical margin","BSPO:0000006","straight","straight","PATO:0002180","","","","","","","","","skull","UBERON:0003129",""
"Anderson_2007.xml_2769c182-9be8-4a07-aaea-f78afb4d678c.xml","u2769c182-9be8-4a07-aaea-f78afb4d678c","u1d89f617-36c3-48e9-a24d-f4d64dc87c07","present","Supratemporal","","","present","present","PATO:0000467","","","","","","","","","","",""
"Anderson_2007.xml_2769c182-9be8-4a07-aaea-f78afb4d678c.xml","u2769c182-9be8-4a07-aaea-f78afb4d678c","u8c0b20f6-7fab-41af-9854-0c571bedb54f","absent","Supratemporal","","","absent","absent","PATO:0000462","","","","","","","","","","",""
"Anderson_2007.xml_2b142bc4-8de5-45db-b532-8cb4c7ae7e84.xml","u2b142bc4-8de5-45db-b532-8cb4c7ae7e84","b9319373-811d-4953-8f0b-5e09d6532288","absent","dorsal region","dorsal region","BSPO:0000079","absent","absent","PATO:0000462","","","","","","","","process,stapes",",stapes",",UBERON:0001687",""
"Anderson_2007.xml_2b142bc4-8de5-45db-b532-8cb4c7ae7e84.xml","u2b142bc4-8de5-45db-b532-8cb4c7ae7e84","b9319373-811d-4953-8f0b-5e09d6532288","absent","stapes","stapes","UBERON:0001687","absent","absent","PATO:0000462","","","","","","","","stapes","stapes","UBERON:0001687",""
"Anderson_2007.xml_2b142bc4-8de5-45db-b532-8cb4c7ae7e84.xml","u2b142bc4-8de5-45db-b532-8cb4c7ae7e84","d0d83fa7-d1f9-4d48-81f2-14130b965825","present","dorsal region","dorsal region","BSPO:0000079","present","present","PATO:0000467","","","","","","","","process,stapes",",stapes",",UBERON:0001687",""
"Anderson_2007.xml_2b142bc4-8de5-45db-b532-8cb4c7ae7e84.xml","u2b142bc4-8de5-45db-b532-8cb4c7ae7e84","d0d83fa7-d1f9-4d48-81f2-14130b965825","present","stapes","stapes","UBERON:0001687","present","present","PATO:0000467","","","","","","","","stapes","stapes","UBERON:0001687",""
"Anderson_2007.xml_2c988789-d1a4-44f8-95e6-f663bd7246a6.xml","u2c988789-d1a4-44f8-95e6-f663bd7246a6","c5191373-95a4-41bd-ae33-f2b8d6dc3e59","sutured at midline","atlas","cervical vertebra 1","UBERON:0001092","sutured","","","","","","","midline","","","","","",""
"Anderson_2007.xml_2c988789-d1a4-44f8-95e6-f663bd7246a6.xml","u2c988789-d1a4-44f8-95e6-f663bd7246a6","c5191373-95a4-41bd-ae33-f2b8d6dc3e59","sutured at midline","neural arch","neural arch","UBERON:0003861","sutured","","","","","","","midline","","","","","",""
"Anderson_2007.xml_2c988789-d1a4-44f8-95e6-f663bd7246a6.xml","u2c988789-d1a4-44f8-95e6-f663bd7246a6","d243a423-eb4c-408f-9ec4-87612dfc17fa","fused at midline","atlas","cervical vertebra 1","UBERON:0001092","fused","fused with","PATO:0000642","","","","","midline","","","","","",""
"Anderson_2007.xml_2c988789-d1a4-44f8-95e6-f663bd7246a6.xml","u2c988789-d1a4-44f8-95e6-f663bd7246a6","d243a423-eb4c-408f-9ec4-87612dfc17fa","fused at midline","neural arch","neural arch","UBERON:0003861","fused","fused with","PATO:0000642","","","","","midline","","","","","",""
"Anderson_2007.xml_2c988789-d1a4-44f8-95e6-f663bd7246a6.xml","u2c988789-d1a4-44f8-95e6-f663bd7246a6","e03499c8-913c-41b6-a9a1-b53b6b64a7de","paired","atlas","cervical vertebra 1","UBERON:0001092","paired","","","","","","","","","","","","",""
"Anderson_2007.xml_2c988789-d1a4-44f8-95e6-f663bd7246a6.xml","u2c988789-d1a4-44f8-95e6-f663bd7246a6","e03499c8-913c-41b6-a9a1-b53b6b64a7de","paired","neural arch","neural arch","UBERON:0003861","paired","","","","","","","","","","","","",""
"Anderson_2007.xml_2ccde52f-0677-4e47-93d3-437421f2236a.xml","u2ccde52f-0677-4e47-93d3-437421f2236a","u72150752-f789-4894-b6f3-29a2ad7d60e0","absent","Ossified hyoids","","","absent","absent","PATO:0000462","","","","","","","","","","",""
"Anderson_2007.xml_2ccde52f-0677-4e47-93d3-437421f2236a.xml","u2ccde52f-0677-4e47-93d3-437421f2236a","a6d35020-3c6a-416e-9878-709e0fa372f6","present","Ossified hyoids","","","present","present","PATO:0000467","","","","","","","","","","",""
"Anderson_2007.xml_2cefc66e-b27d-481d-9a43-ff23754cb984.xml","u2cefc66e-b27d-481d-9a43-ff23754cb984","u279f4e07-8c09-426e-8a9b-95874a72aff7","0.20 - 0.29","skull/trunk","skull","UBERON:0003129","0.20-0.29","count","PATO:0000070","","","","","","","","","","","0.20-0.29"
"Anderson_2007.xml_2cefc66e-b27d-481d-9a43-ff23754cb984.xml","u2cefc66e-b27d-481d-9a43-ff23754cb984","u358f7e6d-490a-4272-98e2-209ac891d81a","< 0.20","skull/trunk","skull","UBERON:0003129","0.20","count","PATO:0000070","","","","","","","","","","","0.20"
"Anderson_2007.xml_2cefc66e-b27d-481d-9a43-ff23754cb984.xml","u2cefc66e-b27d-481d-9a43-ff23754cb984","u6ad76b44-69c5-4200-9f21-f18e20d0fa6b","0.45","skull/trunk","skull","UBERON:0003129","0.45","count","PATO:0000070","","","","","","","","","","","0.45"
"Anderson_2007.xml_2cefc66e-b27d-481d-9a43-ff23754cb984.xml","u2cefc66e-b27d-481d-9a43-ff23754cb984","bbb80d45-6ad5-40e2-b3c3-5f1f67988422","0.30 - 0.45","skull/trunk","skull","UBERON:0003129","0.30-0.45","count","PATO:0000070","","","","","","","","","","","0.30-0.45"
"Anderson_2007.xml_2cf0568f-5422-4bde-8158-2989f213ed60.xml","u2cf0568f-5422-4bde-8158-2989f213ed60","a9b0d1cc-d9a4-4151-8781-c1e852e7f7e6","deep with sudden end","tail","tail","UBERON:0002415","deep","increased depth","PATO:0001596","","","","","end","","","","","",""
"Anderson_2007.xml_2cf0568f-5422-4bde-8158-2989f213ed60.xml","u2cf0568f-5422-4bde-8158-2989f213ed60","e5c9485a-a2ca-4c17-8975-3dad22480dad","tapers","tail","tail","UBERON:0002415","tapers","","","","","","","","","","","","",""
"Anderson_2007.xml_31615a06-60cb-4761-bac2-e3598f559f42.xml","u31615a06-60cb-4761-bac2-e3598f559f42","u8f7c2721-9f15-45d6-9ed1-0328a67906f7","unossified","tarsal ossification","tarsal bone","UBERON:0001447","unossified","","","","","","","","","","","","",""
"Anderson_2007.xml_31615a06-60cb-4761-bac2-e3598f559f42.xml","u31615a06-60cb-4761-bac2-e3598f559f42","f734db56-e8bc-461b-aa4a-ec0f6d5f1d94","ossified","tarsal","tarsal bone","UBERON:0001447","ossified","ossified","PATO:0001448","","","","","","","","","","",""
"Anderson_2007.xml_31dc3110-33ef-40fc-aa2b-cd8778d4da8f.xml","u31dc3110-33ef-40fc-aa2b-cd8778d4da8f","u2cbd68f5-784b-40cb-a363-b4b20bb3beb0","smooth","neural spine","spinous process of vertebra","UBERON:0001076","smooth","smooth","PATO:0000701","","","","","","","","","","",""
"Anderson_2007.xml_31dc3110-33ef-40fc-aa2b-cd8778d4da8f.xml","u31dc3110-33ef-40fc-aa2b-cd8778d4da8f","u2cbd68f5-784b-40cb-a363-b4b20bb3beb0","smooth","lateral surface","lateral surface","BSPO:0000382","smooth","smooth","PATO:0000701","","","","","","","","","","",""
"Anderson_2007.xml_31dc3110-33ef-40fc-aa2b-cd8778d4da8f.xml","u31dc3110-33ef-40fc-aa2b-cd8778d4da8f","u6de9b26f-513c-4ac1-8625-a89cc54d8956","crenulated","neural spine","spinous process of vertebra","UBERON:0001076","crenulated","","","","","","","","","","","","",""
"Anderson_2007.xml_31dc3110-33ef-40fc-aa2b-cd8778d4da8f.xml","u31dc3110-33ef-40fc-aa2b-cd8778d4da8f","u6de9b26f-513c-4ac1-8625-a89cc54d8956","crenulated","lateral surface","lateral surface","BSPO:0000382","crenulated","","","","","","","","","","","","",""
"Anderson_2007.xml_332fcca9-a770-4a54-bfcb-5629c6fe658d.xml","u332fcca9-a770-4a54-bfcb-5629c6fe658d","c03f9bb7-65d9-4345-bace-93b4eff9a6c6","T-shaped","interclavicle","interclavicle","UBERON:0011655","t-shaped","T-shaped","PATO:0001200","","","","","","","","","","",""
"Anderson_2007.xml_332fcca9-a770-4a54-bfcb-5629c6fe658d.xml","u332fcca9-a770-4a54-bfcb-5629c6fe658d","d7c4acf0-643a-44b4-a405-f5fafec08bb5","diamond-shaped","interclavicle","interclavicle","UBERON:0011655","diamond-shaped","","","","","","","","","","","","",""
"Anderson_2007.xml_378383d7-4003-4177-bd30-3229400b4723.xml","u378383d7-4003-4177-bd30-3229400b4723","u0759079f-b890-4387-9bf8-b07f76fc46f7","blunt pegs","marginal tooth","calcareous tooth","UBERON:0001091","blunt","blunt","PATO:0001950","","","","","","","","","","",""
"Anderson_2007.xml_378383d7-4003-4177-bd30-3229400b4723.xml","u378383d7-4003-4177-bd30-3229400b4723","u5c7df521-4f61-4f29-8fa8-329b9d72a81c","pointed pegs","marginal tooth","calcareous tooth","UBERON:0001091","pointed","pointed","PATO:0002258","","","","","","","","","","",""
"Anderson_2007.xml_378383d7-4003-4177-bd30-3229400b4723.xml","u378383d7-4003-4177-bd30-3229400b4723","b446d300-5c8e-457a-8ac4-de83a664e494","large cones","marginal tooth","calcareous tooth","UBERON:0001091","large","increased size","PATO:0000586","","","","","","","","","","",""
"Anderson_2007.xml_382afe44-5ccc-4cb4-a27d-9e0561997c91.xml","u382afe44-5ccc-4cb4-a27d-9e0561997c91","u40002869-301a-4928-9a11-ec3173055f46","absent","gill osteoderm","scute","UBERON:0008201","absent","absent","PATO:0000462","","","","","","","","","gill","UBERON:0002535",""
"Anderson_2007.xml_382afe44-5ccc-4cb4-a27d-9e0561997c91.xml","u382afe44-5ccc-4cb4-a27d-9e0561997c91","u5e380386-eac4-449a-b7c0-909c19517f18","interdigitating rakers","raker","","","interdigitating","","","","","","","","","","","","",""
"Anderson_2007.xml_382afe44-5ccc-4cb4-a27d-9e0561997c91.xml","u382afe44-5ccc-4cb4-a27d-9e0561997c91","u66a4670b-6bfa-4ea2-9cc3-9170ab305fe4","present, noninterdigitating","gill osteoderm","scute","UBERON:0008201","present","present","PATO:0000467","","","","","","","","","gill","UBERON:0002535",""
"Anderson_2007.xml_3a11e0b2-18c2-4488-b887-3f17f05689d2.xml","u3a11e0b2-18c2-4488-b887-3f17f05689d2","u2a9739d2-cec2-44ae-8437-19887f321e2f","pointed","snout","snout","UBERON:0006333","pointed","pointed","PATO:0002258","","","","","","","","","","",""
"Anderson_2007.xml_3a11e0b2-18c2-4488-b887-3f17f05689d2.xml","u3a11e0b2-18c2-4488-b887-3f17f05689d2","a8be64c7-09f7-474e-b675-feaf1bf2f15f","blunt","snout","snout","UBERON:0006333","blunt","blunt","PATO:0001950","","","","","","","","","","",""
"Anderson_2007.xml_3a998d3e-4f64-489c-945a-e9cd9e367d83.xml","u3a998d3e-4f64-489c-945a-e9cd9e367d83","beea0b42-977e-4417-88eb-98616f47a86e","4 or fewer","pe","","","4 or fewer","count","PATO:0000070","","","","","","","","","","","4 or fewer"
"Anderson_2007.xml_3a998d3e-4f64-489c-945a-e9cd9e367d83.xml","u3a998d3e-4f64-489c-945a-e9cd9e367d83","d1de86b2-52f2-453e-92cb-c72197f45a81","5 or more","pe","","","5 or more","count","PATO:0000070","","","","","","","","","","","5 or more"
"Anderson_2007.xml_3b6b34ae-da4a-4f4d-9242-b49008e5c813.xml","u3b6b34ae-da4a-4f4d-9242-b49008e5c813","u899c7184-2047-4c74-b76b-6dc37c6972b4","absent","atlas rib","rib","UBERON:0002228","absent","absent","PATO:0000462","","","","","","","","","cervical vertebra 1","UBERON:0001092",""
"Anderson_2007.xml_3b6b34ae-da4a-4f4d-9242-b49008e5c813.xml","u3b6b34ae-da4a-4f4d-9242-b49008e5c813","c3af3493-90c1-42fb-bd1d-ca08656d34f3","two pairs","pair","","","2","count","PATO:0000070","","","","","","","","","","","2"
"Anderson_2007.xml_3b6b34ae-da4a-4f4d-9242-b49008e5c813.xml","u3b6b34ae-da4a-4f4d-9242-b49008e5c813","e32e6db7-dc2b-4244-9076-3d8711cac7d8","one pair","pair","","","1","count","PATO:0000070","","","","","","","","","","","1"
"Anderson_2007.xml_3ba7f534-fc71-4f3c-9db9-112cf90d7bca.xml","u3ba7f534-fc71-4f3c-9db9-112cf90d7bca","a5f579f4-3938-4962-8e90-9afe87cc9cfd","present","vomerine tooth","vomerine tooth","UBERON:0004767","present","present","PATO:0000467","","","","","","","","","","",""
"Anderson_2007.xml_3ba7f534-fc71-4f3c-9db9-112cf90d7bca.xml","u3ba7f534-fc71-4f3c-9db9-112cf90d7bca","cd1b38b1-cdcf-4c82-a4f6-c77363ef4f15","absent","vomerine tooth","vomerine tooth","UBERON:0004767","absent","absent","PATO:0000462","","","","","","","","","","",""
"Anderson_2007.xml_3c098cba-db0f-46dd-970c-f68d086fb72f.xml","u3c098cba-db0f-46dd-970c-f68d086fb72f","u2e39823a-4b3c-400c-83a5-6d933f66a462","absent","orbital rim","","","absent","absent","PATO:0000462","","","","","","","","","","",""
"Anderson_2007.xml_3c098cba-db0f-46dd-970c-f68d086fb72f.xml","u3c098cba-db0f-46dd-970c-f68d086fb72f","u3ba779f3-2f9c-4505-928e-42234086fe73","present","orbital rim","","","present","present","PATO:0000467","","","","","","","","","","",""
"Anderson_2007.xml_3ddaab00-396c-417c-94ff-2d2e25f62d53.xml","u3ddaab00-396c-417c-94ff-2d2e25f62d53","u662b2f99-8b1e-4f51-9312-e6a888f9069b","diamond","skull","skull","UBERON:0003129","diamond","","","","","","","","","","","","",""
"Anderson_2007.xml_3ddaab00-396c-417c-94ff-2d2e25f62d53.xml","u3ddaab00-396c-417c-94ff-2d2e25f62d53","e533ac49-4828-4f7e-a086-cc2b50e7a952","triangular","skull","skull","UBERON:0003129","triangular","triangular","PATO:0001875","","","","","","","","","","",""
"Anderson_2007.xml_3e969065-20a4-4793-a6a8-381cacd8f76a.xml","u3e969065-20a4-4793-a6a8-381cacd8f76a","c59d4d7d-0723-4a95-870b-9f7fec4fd012","0","number coracoid foramen","anatomical conduit","UBERON:0004111","0","count","PATO:0000070","","","","","","","","","coracoid bone","UBERON:0004743","0"
"Anderson_2007.xml_3e969065-20a4-4793-a6a8-381cacd8f76a.xml","u3e969065-20a4-4793-a6a8-381cacd8f76a","c853c7b1-cb31-489a-97cd-10452c3fc7ae","1","number coracoid foramen","anatomical conduit","UBERON:0004111","1","count","PATO:0000070","","","","","","","","","coracoid bone","UBERON:0004743","1"
"Anderson_2007.xml_3e969065-20a4-4793-a6a8-381cacd8f76a.xml","u3e969065-20a4-4793-a6a8-381cacd8f76a","f386a786-0133-4f52-830e-e2a782d6f298","2","number coracoid foramen","anatomical conduit","UBERON:0004111","2","count","PATO:0000070","","","","","","","","","coracoid bone","UBERON:0004743","2"
"Anderson_2007.xml_3eba3979-aa75-4d0b-92af-91bdd52ea6ef.xml","u3eba3979-aa75-4d0b-92af-91bdd52ea6ef","u95d54cec-702b-4954-bd55-e990043dd031","absent","tooth","calcareous tooth","UBERON:0001091","absent","absent","PATO:0000462","","","","","","","","","","",""
"Anderson_2007.xml_3eba3979-aa75-4d0b-92af-91bdd52ea6ef.xml","u3eba3979-aa75-4d0b-92af-91bdd52ea6ef","u95d54cec-702b-4954-bd55-e990043dd031","absent","mid tooth row","tooth row","UBERON:0009678","absent","absent","PATO:0000462","","","","","","","","","","",""
"Anderson_2007.xml_3eba3979-aa75-4d0b-92af-91bdd52ea6ef.xml","u3eba3979-aa75-4d0b-92af-91bdd52ea6ef","fd02a623-dfd4-42f1-889d-7db31d5919ab","present","tooth","calcareous tooth","UBERON:0001091","present","present","PATO:0000467","","","","","","","","","","",""
"Anderson_2007.xml_3eba3979-aa75-4d0b-92af-91bdd52ea6ef.xml","u3eba3979-aa75-4d0b-92af-91bdd52ea6ef","fd02a623-dfd4-42f1-889d-7db31d5919ab","present","mid tooth row","tooth row","UBERON:0009678","present","present","PATO:0000467","","","","","","","","","","",""
"Anderson_2007.xml_3f0060e8-574b-4cae-9cbe-ef7b2655e8d7.xml","u3f0060e8-574b-4cae-9cbe-ef7b2655e8d7","u6e02ebc2-62d6-4b9b-a606-306977e41d40","absent","maxilla","maxilla","UBERON:0002397","absent","absent","PATO:0000462","","","","","","","","","","",""
"Anderson_2007.xml_3f0060e8-574b-4cae-9cbe-ef7b2655e8d7.xml","u3f0060e8-574b-4cae-9cbe-ef7b2655e8d7","u6e02ebc2-62d6-4b9b-a606-306977e41d40","absent","ventral narial margin","anatomical margin","BSPO:0000006","absent","absent","PATO:0000462","","","","","","","","","","",""
"Anderson_2007.xml_3f0060e8-574b-4cae-9cbe-ef7b2655e8d7.xml","u3f0060e8-574b-4cae-9cbe-ef7b2655e8d7","bc803ad6-64c9-4db9-9010-f1852455c1ed","present","maxilla","maxilla","UBERON:0002397","present","present","PATO:0000467","","","","","","","","","","",""
"Anderson_2007.xml_3f0060e8-574b-4cae-9cbe-ef7b2655e8d7.xml","u3f0060e8-574b-4cae-9cbe-ef7b2655e8d7","bc803ad6-64c9-4db9-9010-f1852455c1ed","present","ventral narial margin","anatomical margin","BSPO:0000006","present","present","PATO:0000467","","","","","","","","","","",""
"Anderson_2007.xml_3fde09e5-2c39-4982-8994-ddc461b022b5.xml","u3fde09e5-2c39-4982-8994-ddc461b022b5","u310907fe-e968-4e71-886c-cc1456fb1e87","slender","femoral shaft","diaphysis of femur","UBERON:0006862","slender","slender","PATO:0002212","","","","","","","","","","",""
"Anderson_2007.xml_3fde09e5-2c39-4982-8994-ddc461b022b5.xml","u3fde09e5-2c39-4982-8994-ddc461b022b5","ff64aa62-969a-43b2-b77b-d5b0e02899ba","robust","femoral shaft","diaphysis of femur","UBERON:0006862","robust","robust","PATO:0002310","","","","","","","","","","",""
"Anderson_2007.xml_407ed8f0-3cd1-4a0e-9e4b-351b453fdcc7.xml","u407ed8f0-3cd1-4a0e-9e4b-351b453fdcc7","u0dace502-7d19-44fb-8f36-00023ddf0f41","ossified","septomaxilla","septomaxilla bone","UBERON:0011167","ossified","ossified","PATO:0001448","","","","","","","","","","",""
"Anderson_2007.xml_407ed8f0-3cd1-4a0e-9e4b-351b453fdcc7.xml","u407ed8f0-3cd1-4a0e-9e4b-351b453fdcc7","u62386fee-af25-4bb9-b9ec-e42cb179dfb2","unossified","septomaxilla ossification","septomaxilla bone","UBERON:0011167","unossified","","","","","","","","","","","","",""
"Anderson_2007.xml_42fc83b9-e942-4d0c-8aa7-b3eda67c8459.xml","u42fc83b9-e942-4d0c-8aa7-b3eda67c8459","u131146a5-dd2d-4306-b9d5-ed1c0750713c","alternating","neural spine","spinous process of vertebra","UBERON:0001076","alternating","","","","","","","","","","","","",""
"Anderson_2007.xml_42fc83b9-e942-4d0c-8aa7-b3eda67c8459.xml","u42fc83b9-e942-4d0c-8aa7-b3eda67c8459","u93f1da34-ec89-4b6d-bbdd-12a8c1d99992","even","neural spine","spinous process of vertebra","UBERON:0001076","even","","","","","","","","","","","","",""
"Anderson_2007.xml_4362cadf-fa67-4dbd-ad94-446487785e08.xml","u4362cadf-fa67-4dbd-ad94-446487785e08","u2edfa762-dba2-43ef-b67c-fd4dcb2cc3a4","moderate","postparietal","interparietal bone","UBERON:0002229","moderate","moderate","PATO:0000395","","","","","","","","","","",""
"Anderson_2007.xml_4362cadf-fa67-4dbd-ad94-446487785e08.xml","u4362cadf-fa67-4dbd-ad94-446487785e08","cc912864-c474-4231-9270-fc38b5bb92ba","large","postparietal","interparietal bone","UBERON:0002229","large","increased size","PATO:0000586","","","","","","","","","","",""
"Anderson_2007.xml_440cec87-7886-46ff-8d65-b7ff7729407f.xml","u440cec87-7886-46ff-8d65-b7ff7729407f","u4c4ca8d1-cb38-44e6-b7ab-56c72603899e","present","postorbital","postorbital bone","UBERON:0011169","present","present","PATO:0000467","","","","","","","","orbital margin","","",""
"Anderson_2007.xml_440cec87-7886-46ff-8d65-b7ff7729407f.xml","u440cec87-7886-46ff-8d65-b7ff7729407f","u4c4ca8d1-cb38-44e6-b7ab-56c72603899e","present","orbital margin","anatomical margin","BSPO:0000006","present","present","PATO:0000467","","","","","","","","orbital margin","jugal bone,anatomical margin","UBERON:0001683,BSPO:0000006",""
"Anderson_2007.xml_440cec87-7886-46ff-8d65-b7ff7729407f.xml","u440cec87-7886-46ff-8d65-b7ff7729407f","b71437d7-0045-4c40-bc1f-9d5504cf50e2","absent","postorbital","postorbital bone","UBERON:0011169","absent","absent","PATO:0000462","","","","","","","","orbital margin","","",""
"Anderson_2007.xml_440cec87-7886-46ff-8d65-b7ff7729407f.xml","u440cec87-7886-46ff-8d65-b7ff7729407f","b71437d7-0045-4c40-bc1f-9d5504cf50e2","absent","orbital margin","anatomical margin","BSPO:0000006","absent","absent","PATO:0000462","","","","","","","","orbital margin","jugal bone,anatomical margin","UBERON:0001683,BSPO:0000006",""
"Anderson_2007.xml_47829521-379d-4890-800c-86a6da0cfa04.xml","u47829521-379d-4890-800c-86a6da0cfa04","c49c4c46-81cf-43c3-9888-24e892d1839b","absent","otic notch","otic notch","UBERON:0013222","absent","absent","PATO:0000462","","","","","","","","","","",""
"Anderson_2007.xml_47829521-379d-4890-800c-86a6da0cfa04.xml","u47829521-379d-4890-800c-86a6da0cfa04","e9b0a17a-68de-4414-8abf-b975c2fa7f50","present","otic notch","otic notch","UBERON:0013222","present","present","PATO:0000467","","","","","","","","","","",""
"Anderson_2007.xml_48ad693d-b010-45b1-b5bd-14ceb755232a.xml","u48ad693d-b010-45b1-b5bd-14ceb755232a","u397593cb-1336-40e4-b82b-96dc5762097a","present","squamosal-tabular","","","present","present","PATO:0000467","","","","","","","","","","",""
"Anderson_2007.xml_48ad693d-b010-45b1-b5bd-14ceb755232a.xml","u48ad693d-b010-45b1-b5bd-14ceb755232a","u48260215-b04a-4bac-a1a1-17a051fa137a","fused","squamosal-tabular","","","fused","fused with","PATO:0000642","","","","","","","","","","",""
"Anderson_2007.xml_48ad693d-b010-45b1-b5bd-14ceb755232a.xml","u48ad693d-b010-45b1-b5bd-14ceb755232a","u49fc20b1-f5e0-43cd-ba3f-48785b3db9c9","absent","squamosal-tabular","","","absent","absent","PATO:0000462","","","","","","","","","","",""
"Anderson_2007.xml_4c652537-f493-47c0-a7b3-98d2f0d63a55.xml","u4c652537-f493-47c0-a7b3-98d2f0d63a55","u71ea07ab-3b37-4afd-94d9-30f333599480","absent","distal tibia expansion","tibia","UBERON:0000979","absent","absent","PATO:0000462","","","","","","","","","","",""
"Anderson_2007.xml_4c652537-f493-47c0-a7b3-98d2f0d63a55.xml","u4c652537-f493-47c0-a7b3-98d2f0d63a55","u8dccdde2-9671-4a65-aae8-bf821343c42d","present","distal tibia expansion","tibia","UBERON:0000979","present","present","PATO:0000467","","","","","","","","","","",""
"Anderson_2007.xml_4cab29cf-bdfa-4e9a-9f73-0b0ce0d0d86e.xml","u4cab29cf-bdfa-4e9a-9f73-0b0ce0d0d86e","u52bca3f1-3dea-4a2a-a04d-d7e656c0f596","present","squamosal-jugal","","","present","present","PATO:0000467","","","","","","","","","","",""
"Anderson_2007.xml_4cab29cf-bdfa-4e9a-9f73-0b0ce0d0d86e.xml","u4cab29cf-bdfa-4e9a-9f73-0b0ce0d0d86e","d6173014-9d36-4fd6-acd5-d79a7ac61c8f","absent","squamosal-jugal","","","absent","absent","PATO:0000462","","","","","","","","","","",""
"Anderson_2007.xml_4e3e3b17-55bd-4e99-87e5-a1c69c178b90.xml","u4e3e3b17-55bd-4e99-87e5-a1c69c178b90","u234dc5c6-582e-4aa3-a1a4-c3d7ca282a28","long","rib","rib","UBERON:0002228","long","size","PATO:0000117","","","","","sacrum","sacrum","UBERON:0003690","","","",""
"Anderson_2007.xml_4e3e3b17-55bd-4e99-87e5-a1c69c178b90.xml","u4e3e3b17-55bd-4e99-87e5-a1c69c178b90","u234dc5c6-582e-4aa3-a1a4-c3d7ca282a28","long","sacrum","sacrum","UBERON:0003690","long","size","PATO:0000117","","","","","","","","","","",""
"Anderson_2007.xml_4e3e3b17-55bd-4e99-87e5-a1c69c178b90.xml","u4e3e3b17-55bd-4e99-87e5-a1c69c178b90","c5357831-17a5-4af2-ab69-168dafc500e1","short","rib","rib","UBERON:0002228","short","decreased length;decreased height","PATO:0000574;PATO:0000569","","","","","sacrum","sacrum","UBERON:0003690","","","",""
"Anderson_2007.xml_4e3e3b17-55bd-4e99-87e5-a1c69c178b90.xml","u4e3e3b17-55bd-4e99-87e5-a1c69c178b90","c5357831-17a5-4af2-ab69-168dafc500e1","short","sacrum","sacrum","UBERON:0003690","short","decreased length;decreased height","PATO:0000574;PATO:0000569","","","","","","","","","","",""
"Anderson_2007.xml_4e851d4d-bbf4-4f54-b15a-ff4f02027faf.xml","u4e851d4d-bbf4-4f54-b15a-ff4f02027faf","u5999fd87-1044-4aaa-b68b-de7007569e09","present","proatlante","","","present","present","PATO:0000467","","","","","","","","","","",""
"Anderson_2007.xml_4e851d4d-bbf4-4f54-b15a-ff4f02027faf.xml","u4e851d4d-bbf4-4f54-b15a-ff4f02027faf","ee2be628-91d7-40dd-b510-39bbb5329687","absent","proatlante","","","absent","absent","PATO:0000462","","","","","","","","","","",""
"Anderson_2007.xml_4f603a83-84d8-40b3-bc3b-77f251772406.xml","u4f603a83-84d8-40b3-bc3b-77f251772406","u6434c58e-36fd-4c3d-afab-146c7387b0d4","present","supraoccipital","supraoccipital bone","UBERON:0004747","present","present","PATO:0000467","","","","","","","","","","",""
"Anderson_2007.xml_4f603a83-84d8-40b3-bc3b-77f251772406.xml","u4f603a83-84d8-40b3-bc3b-77f251772406","d58f0bb9-70af-4bd1-93b3-52dc2e4c3fae","absent","supraoccipital","supraoccipital bone","UBERON:0004747","absent","absent","PATO:0000462","","","","","","","","","","",""
"Anderson_2007.xml_4ff297e7-ff8d-4af2-90b4-7a1816d89a57.xml","u4ff297e7-ff8d-4af2-90b4-7a1816d89a57","u011866fc-0689-4c2e-ad48-ed398ffa7fd7","present","lateral region","lateral lumbar region of abdomen","UBERON:0000180","present","present","PATO:0000467","","","","","","","","process,palatal pterygoid",",pterygoid bone;pterygoid muscle",",UBERON:0010389;UBERON:0006720",""
"Anderson_2007.xml_4ff297e7-ff8d-4af2-90b4-7a1816d89a57.xml","u4ff297e7-ff8d-4af2-90b4-7a1816d89a57","u011866fc-0689-4c2e-ad48-ed398ffa7fd7","present","palatal pterygoid","pterygoid bone;pterygoid muscle","UBERON:0010389;UBERON:0006720","present","present","PATO:0000467","","","","","","","","palatal pterygoid","palate bone,pterygoid bone;pterygoid muscle","UBERON:0012071,UBERON:0010389;UBERON:0006720",""
"Anderson_2007.xml_4ff297e7-ff8d-4af2-90b4-7a1816d89a57.xml","u4ff297e7-ff8d-4af2-90b4-7a1816d89a57","u0a05ea10-d06f-486e-8262-70e11cbd7c53","absent","lateral region","lateral lumbar region of abdomen","UBERON:0000180","absent","absent","PATO:0000462","","","","","","","","process,palatal pterygoid",",pterygoid bone;pterygoid muscle",",UBERON:0010389;UBERON:0006720",""
