"id","source","characterID","stateID","description","entity","entitylabel","entityid","quality","qualitylabel","qualityid","qualitynegated","qualitynegatedlabel","qnparentlabel","qnparentid","qualitymodifier","qualitymodifierlabel","qualitymodifierid","entitylocator","entitylocatorlabel","entitylocatorid","countt","CharDescrip"
139,"Anderson_2007.xml_3b6b34ae-da4a-4f4d-9242-b49008e5c813.xml","3b6b34ae-da4a-4f4d-9242-b49008e5c813","c3af3493-90c1-42fb-bd1d-ca08656d34f3","two pairs","pair","","","2","count","PATO:0000070","","","","","","","","","","","2","Atlas ribs"
140,"Anderson_2007.xml_3b6b34ae-da4a-4f4d-9242-b49008e5c813.xml","3b6b34ae-da4a-4f4d-9242-b49008e5c813","e32e6db7-dc2b-4244-9076-3d8711cac7d8","one pair","pair","","","1","count","PATO:0000070","","","","","","","","","","","1","Atlas ribs"
141,"Anderson_2007.xml_3ba7f534-fc71-4f3c-9db9-112cf90d7bca.xml","3ba7f534-fc71-4f3c-9db9-112cf90d7bca","a5f579f4-3938-4962-8e90-9afe87cc9cfd","present","vomerine tooth","vomerine tooth","http://purl.obolibrary.org/obo/UBERON:0004767","present","present","PATO:0000467","","","","","","","","","","","","Vomerine teeth"
142,"Anderson_2007.xml_3ba7f534-fc71-4f3c-9db9-112cf90d7bca.xml","3ba7f534-fc71-4f3c-9db9-112cf90d7bca","cd1b38b1-cdcf-4c82-a4f6-c77363ef4f15","absent","vomerine tooth","vomerine tooth","http://purl.obolibrary.org/obo/UBERON:0004767","absent","absent","PATO:0000462","","","","","","","","","","","","Vomerine teeth"
143,"Anderson_2007.xml_3c098cba-db0f-46dd-970c-f68d086fb72f.xml","3c098cba-db0f-46dd-970c-f68d086fb72f","2e39823a-4b3c-400c-83a5-6d933f66a462","absent","orbital rim","obsolete peritreme","http://purl.obolibrary.org/obo/UBERON:0003147","absent","absent","PATO:0000462","","","","","","","","","zygomatic bone","http://purl.obolibrary.org/obo/UBERON:0001683","","Raised orbital rim"
144,"Anderson_2007.xml_3c098cba-db0f-46dd-970c-f68d086fb72f.xml","3c098cba-db0f-46dd-970c-f68d086fb72f","3ba779f3-2f9c-4505-928e-42234086fe73","present","orbital rim","obsolete peritreme","http://purl.obolibrary.org/obo/UBERON:0003147","present","present","PATO:0000467","","","","","","","","","zygomatic bone","http://purl.obolibrary.org/obo/UBERON:0001683","","Raised orbital rim"
145,"Anderson_2007.xml_3ddaab00-396c-417c-94ff-2d2e25f62d53.xml","3ddaab00-396c-417c-94ff-2d2e25f62d53","662b2f99-8b1e-4f51-9312-e6a888f9069b","diamond","skull","skull","http://purl.obolibrary.org/obo/UBERON:0003129","diamond","","","","","","","","","","","","","","Dorsal shape of skull"
146,"Anderson_2007.xml_3ddaab00-396c-417c-94ff-2d2e25f62d53.xml","3ddaab00-396c-417c-94ff-2d2e25f62d53","e533ac49-4828-4f7e-a086-cc2b50e7a952","triangular","skull","skull","http://purl.obolibrary.org/obo/UBERON:0003129","triangular","triangular","PATO:0001875","","","","","","","","","","","","Dorsal shape of skull"
147,"Anderson_2007.xml_3e969065-20a4-4793-a6a8-381cacd8f76a.xml","3e969065-20a4-4793-a6a8-381cacd8f76a","c59d4d7d-0723-4a95-870b-9f7fec4fd012","0","number coracoid foramen","coracoid foramen","http://purl.obolibrary.org/obo/UBERON:2001737","0","count","PATO:0000070","","","","","","","","","","","0","Number coracoid foramina"
148,"Anderson_2007.xml_3e969065-20a4-4793-a6a8-381cacd8f76a.xml","3e969065-20a4-4793-a6a8-381cacd8f76a","c853c7b1-cb31-489a-97cd-10452c3fc7ae","1","number coracoid foramen","coracoid foramen","http://purl.obolibrary.org/obo/UBERON:2001737","1","count","PATO:0000070","","","","","","","","","","","1","Number coracoid foramina"
149,"Anderson_2007.xml_3e969065-20a4-4793-a6a8-381cacd8f76a.xml","3e969065-20a4-4793-a6a8-381cacd8f76a","f386a786-0133-4f52-830e-e2a782d6f298","2","number coracoid foramen","coracoid foramen","http://purl.obolibrary.org/obo/UBERON:2001737","2","count","PATO:0000070","","","","","","","","","","","2","Number coracoid foramina"
150,"Anderson_2007.xml_3eba3979-aa75-4d0b-92af-91bdd52ea6ef.xml","3eba3979-aa75-4d0b-92af-91bdd52ea6ef","95d54cec-702b-4954-bd55-e990043dd031","absent","tooth","calcareous tooth","http://purl.obolibrary.org/obo/UBERON:0001091","absent","absent","PATO:0000462","","","","","","","","","","","","Enlarged teeth mid tooth row"
151,"Anderson_2007.xml_3eba3979-aa75-4d0b-92af-91bdd52ea6ef.xml","3eba3979-aa75-4d0b-92af-91bdd52ea6ef","95d54cec-702b-4954-bd55-e990043dd031","absent","mid tooth row","tooth row","http://purl.obolibrary.org/obo/UBERON:0009678","absent","absent","PATO:0000462","","","","","","","","","","","","Enlarged teeth mid tooth row"
152,"Anderson_2007.xml_3eba3979-aa75-4d0b-92af-91bdd52ea6ef.xml","3eba3979-aa75-4d0b-92af-91bdd52ea6ef","fd02a623-dfd4-42f1-889d-7db31d5919ab","present","tooth","calcareous tooth","http://purl.obolibrary.org/obo/UBERON:0001091","present","present","PATO:0000467","","","","","","","","","","","","Enlarged teeth mid tooth row"
153,"Anderson_2007.xml_3eba3979-aa75-4d0b-92af-91bdd52ea6ef.xml","3eba3979-aa75-4d0b-92af-91bdd52ea6ef","fd02a623-dfd4-42f1-889d-7db31d5919ab","present","mid tooth row","tooth row","http://purl.obolibrary.org/obo/UBERON:0009678","present","present","PATO:0000467","","","","","","","","","","","","Enlarged teeth mid tooth row"
154,"Anderson_2007.xml_3f0060e8-574b-4cae-9cbe-ef7b2655e8d7.xml","3f0060e8-574b-4cae-9cbe-ef7b2655e8d7","6e02ebc2-62d6-4b9b-a606-306977e41d40","absent","maxilla","maxilla","http://purl.obolibrary.org/obo/UBERON:0002397","absent","absent","PATO:0000462","","","","","","","","","","","","Maxilla entire ventral narial margin"
155,"Anderson_2007.xml_3f0060e8-574b-4cae-9cbe-ef7b2655e8d7.xml","3f0060e8-574b-4cae-9cbe-ef7b2655e8d7","6e02ebc2-62d6-4b9b-a606-306977e41d40","absent","ventral narial margin","marginal zone of embryo","http://purl.obolibrary.org/obo/UBERON:0004879","absent","absent","PATO:0000462","","","","","","","","","ventral region","BSPO:0000084","","Maxilla entire ventral narial margin"
156,"Anderson_2007.xml_3f0060e8-574b-4cae-9cbe-ef7b2655e8d7.xml","3f0060e8-574b-4cae-9cbe-ef7b2655e8d7","bc803ad6-64c9-4db9-9010-f1852455c1ed","present","maxilla","maxilla","http://purl.obolibrary.org/obo/UBERON:0002397","present","present","PATO:0000467","","","","","","","","","","","","Maxilla entire ventral narial margin"
157,"Anderson_2007.xml_3f0060e8-574b-4cae-9cbe-ef7b2655e8d7.xml","3f0060e8-574b-4cae-9cbe-ef7b2655e8d7","bc803ad6-64c9-4db9-9010-f1852455c1ed","present","ventral narial margin","marginal zone of embryo","http://purl.obolibrary.org/obo/UBERON:0004879","present","present","PATO:0000467","","","","","","","","","ventral region","BSPO:0000084","","Maxilla entire ventral narial margin"
158,"Anderson_2007.xml_3fde09e5-2c39-4982-8994-ddc461b022b5.xml","3fde09e5-2c39-4982-8994-ddc461b022b5","310907fe-e968-4e71-886c-cc1456fb1e87","slender","femoral shaft","","","slender","slender","PATO:0002212","","","","","","","","","","","","Femoral shaft"
159,"Anderson_2007.xml_3fde09e5-2c39-4982-8994-ddc461b022b5.xml","3fde09e5-2c39-4982-8994-ddc461b022b5","ff64aa62-969a-43b2-b77b-d5b0e02899ba","robust","femoral shaft","","","robust","robust","PATO:0002310","","","","","","","","","","","","Femoral shaft"
160,"Anderson_2007.xml_407ed8f0-3cd1-4a0e-9e4b-351b453fdcc7.xml","407ed8f0-3cd1-4a0e-9e4b-351b453fdcc7","0dace502-7d19-44fb-8f36-00023ddf0f41","ossified","septomaxilla","septomaxilla bone","http://purl.obolibrary.org/obo/UBERON:0011167","ossified","ossified","PATO:0001448","","","","","","","","","","","","Septomaxilla"
161,"Anderson_2007.xml_407ed8f0-3cd1-4a0e-9e4b-351b453fdcc7.xml","407ed8f0-3cd1-4a0e-9e4b-351b453fdcc7","62386fee-af25-4bb9-b9ec-e42cb179dfb2","unossified","septomaxilla","septomaxilla bone","http://purl.obolibrary.org/obo/UBERON:0011167","unossified","","","","","","","","","","","","","","Septomaxilla"
162,"Anderson_2007.xml_42fc83b9-e942-4d0c-8aa7-b3eda67c8459.xml","42fc83b9-e942-4d0c-8aa7-b3eda67c8459","131146a5-dd2d-4306-b9d5-ed1c0750713c","alternating","neural spine","spinous process of vertebra","http://purl.obolibrary.org/obo/UBERON:0001076","alternating","","","","","","","","","","","","","","Height of neural spines"
163,"Anderson_2007.xml_42fc83b9-e942-4d0c-8aa7-b3eda67c8459.xml","42fc83b9-e942-4d0c-8aa7-b3eda67c8459","93f1da34-ec89-4b6d-bbdd-12a8c1d99992","even","neural spine","spinous process of vertebra","http://purl.obolibrary.org/obo/UBERON:0001076","even","","","","","","","","","","","","","","Height of neural spines"
164,"Anderson_2007.xml_4362cadf-fa67-4dbd-ad94-446487785e08.xml","4362cadf-fa67-4dbd-ad94-446487785e08","2edfa762-dba2-43ef-b67c-fd4dcb2cc3a4","moderate","postparietal","interparietal bone","http://purl.obolibrary.org/obo/UBERON:0002229","moderate","moderate","PATO:0000395","","","","","","","","","","","","Postparietals"
165,"Anderson_2007.xml_4362cadf-fa67-4dbd-ad94-446487785e08.xml","4362cadf-fa67-4dbd-ad94-446487785e08","cc912864-c474-4231-9270-fc38b5bb92ba","large","postparietal","interparietal bone","http://purl.obolibrary.org/obo/UBERON:0002229","large","increased size","PATO:0000586","","","","","","","","","","","","Postparietals"
166,"Anderson_2007.xml_440cec87-7886-46ff-8d65-b7ff7729407f.xml","440cec87-7886-46ff-8d65-b7ff7729407f","4c4ca8d1-cb38-44e6-b7ab-56c72603899e","present","postorbital","postorbital bone","http://purl.obolibrary.org/obo/UBERON:0011169","present","present","PATO:0000467","","","","","","","","orbital margin","marginal zone of embryo","http://purl.obolibrary.org/obo/UBERON:0004879","","Postorbital in orbital margin"
167,"Anderson_2007.xml_440cec87-7886-46ff-8d65-b7ff7729407f.xml","440cec87-7886-46ff-8d65-b7ff7729407f","4c4ca8d1-cb38-44e6-b7ab-56c72603899e","present","orbital margin","marginal zone of embryo","http://purl.obolibrary.org/obo/UBERON:0004879","present","present","PATO:0000467","","","","","","","","orbital margin","zygomatic bone,marginal zone of embryo","http://purl.obolibrary.org/obo/UBERON:0001683,http://purl.obolibrary.org/obo/UBERON:0004879","","Postorbital in orbital margin"
168,"Anderson_2007.xml_440cec87-7886-46ff-8d65-b7ff7729407f.xml","440cec87-7886-46ff-8d65-b7ff7729407f","b71437d7-0045-4c40-bc1f-9d5504cf50e2","absent","postorbital","postorbital bone","http://purl.obolibrary.org/obo/UBERON:0011169","absent","absent","PATO:0000462","","","","","","","","orbital margin","marginal zone of embryo","http://purl.obolibrary.org/obo/UBERON:0004879","","Postorbital in orbital margin"
169,"Anderson_2007.xml_440cec87-7886-46ff-8d65-b7ff7729407f.xml","440cec87-7886-46ff-8d65-b7ff7729407f","b71437d7-0045-4c40-bc1f-9d5504cf50e2","absent","orbital margin","marginal zone of embryo","http://purl.obolibrary.org/obo/UBERON:0004879","absent","absent","PATO:0000462","","","","","","","","orbital margin","zygomatic bone,marginal zone of embryo","http://purl.obolibrary.org/obo/UBERON:0001683,http://purl.obolibrary.org/obo/UBERON:0004879","","Postorbital in orbital margin"
170,"Anderson_2007.xml_47829521-379d-4890-800c-86a6da0cfa04.xml","47829521-379d-4890-800c-86a6da0cfa04","c49c4c46-81cf-43c3-9888-24e892d1839b","absent","otic notch","","","absent","absent","PATO:0000462","","","","","","","","","","","","Otic notch"
171,"Anderson_2007.xml_47829521-379d-4890-800c-86a6da0cfa04.xml","47829521-379d-4890-800c-86a6da0cfa04","e9b0a17a-68de-4414-8abf-b975c2fa7f50","present","otic notch","","","present","present","PATO:0000467","","","","","","","","","","","","Otic notch"
172,"Anderson_2007.xml_48ad693d-b010-45b1-b5bd-14ceb755232a.xml","48ad693d-b010-45b1-b5bd-14ceb755232a","397593cb-1336-40e4-b82b-96dc5762097a","present","Squamosal-tabular","","","present","present","PATO:0000467","","","","","","","","","","","","Squamosal-tabular"
173,"Anderson_2007.xml_48ad693d-b010-45b1-b5bd-14ceb755232a.xml","48ad693d-b010-45b1-b5bd-14ceb755232a","48260215-b04a-4bac-a1a1-17a051fa137a","fused","Squamosal-tabular","","","fused","fused with","PATO:0000642","","","","","","","","","","","","Squamosal-tabular"
174,"Anderson_2007.xml_48ad693d-b010-45b1-b5bd-14ceb755232a.xml","48ad693d-b010-45b1-b5bd-14ceb755232a","49fc20b1-f5e0-43cd-ba3f-48785b3db9c9","absent","Squamosal-tabular","","","absent","absent","PATO:0000462","","","","","","","","","","","","Squamosal-tabular"
175,"Anderson_2007.xml_4c652537-f493-47c0-a7b3-98d2f0d63a55.xml","4c652537-f493-47c0-a7b3-98d2f0d63a55","71ea07ab-3b37-4afd-94d9-30f333599480","absent","distal tibia","tibia","http://purl.obolibrary.org/obo/UBERON:0000979","absent","absent","PATO:0000462","","","","","","","","","","","","Distal tibia expansion"
176,"Anderson_2007.xml_4c652537-f493-47c0-a7b3-98d2f0d63a55.xml","4c652537-f493-47c0-a7b3-98d2f0d63a55","8dccdde2-9671-4a65-aae8-bf821343c42d","present","distal tibia","tibia","http://purl.obolibrary.org/obo/UBERON:0000979","present","present","PATO:0000467","","","","","","","","","","","","Distal tibia expansion"
177,"Anderson_2007.xml_4cab29cf-bdfa-4e9a-9f73-0b0ce0d0d86e.xml","4cab29cf-bdfa-4e9a-9f73-0b0ce0d0d86e","52bca3f1-3dea-4a2a-a04d-d7e656c0f596","present","squamosal-jugal","","","present","present","PATO:0000467","","","","","","","","","","","","Squamosal-jugal contact"
178,"Anderson_2007.xml_4cab29cf-bdfa-4e9a-9f73-0b0ce0d0d86e.xml","4cab29cf-bdfa-4e9a-9f73-0b0ce0d0d86e","d6173014-9d36-4fd6-acd5-d79a7ac61c8f","absent","squamosal-jugal","","","absent","absent","PATO:0000462","","","","","","","","","","","","Squamosal-jugal contact"
179,"Anderson_2007.xml_4e3e3b17-55bd-4e99-87e5-a1c69c178b90.xml","4e3e3b17-55bd-4e99-87e5-a1c69c178b90","234dc5c6-582e-4aa3-a1a4-c3d7ca282a28","long","rib","rib","http://purl.obolibrary.org/obo/UBERON:0002228","long","size","PATO:0000117","","","","","sacrum","sacrum","http://purl.obolibrary.org/obo/UBERON:0003690","","","","","Ribs anterior to sacrum"
180,"Anderson_2007.xml_4e3e3b17-55bd-4e99-87e5-a1c69c178b90.xml","4e3e3b17-55bd-4e99-87e5-a1c69c178b90","234dc5c6-582e-4aa3-a1a4-c3d7ca282a28","long","sacrum","sacrum","http://purl.obolibrary.org/obo/UBERON:0003690","long","size","PATO:0000117","","","","","","","","","","","","Ribs anterior to sacrum"
181,"Anderson_2007.xml_4e3e3b17-55bd-4e99-87e5-a1c69c178b90.xml","4e3e3b17-55bd-4e99-87e5-a1c69c178b90","c5357831-17a5-4af2-ab69-168dafc500e1","short","rib","rib","http://purl.obolibrary.org/obo/UBERON:0002228","short","decreased length;decreased height","PATO:0000574;PATO:0000569","","","","","sacrum","sacrum","http://purl.obolibrary.org/obo/UBERON:0003690","","","","","Ribs anterior to sacrum"
182,"Anderson_2007.xml_4e3e3b17-55bd-4e99-87e5-a1c69c178b90.xml","4e3e3b17-55bd-4e99-87e5-a1c69c178b90","c5357831-17a5-4af2-ab69-168dafc500e1","short","sacrum","sacrum","http://purl.obolibrary.org/obo/UBERON:0003690","short","decreased length;decreased height","PATO:0000574;PATO:0000569","","","","","","","","","","","","Ribs anterior to sacrum"
183,"Anderson_2007.xml_4e851d4d-bbf4-4f54-b15a-ff4f02027faf.xml","4e851d4d-bbf4-4f54-b15a-ff4f02027faf","5999fd87-1044-4aaa-b68b-de7007569e09","present","proatlante","","","present","present","PATO:0000467","","","","","","","","","","","","Proatlantes"
184,"Anderson_2007.xml_4e851d4d-bbf4-4f54-b15a-ff4f02027faf.xml","4e851d4d-bbf4-4f54-b15a-ff4f02027faf","ee2be628-91d7-40dd-b510-39bbb5329687","absent","proatlante","","","absent","absent","PATO:0000462","","","","","","","","","","","","Proatlantes"
185,"Anderson_2007.xml_4f603a83-84d8-40b3-bc3b-77f251772406.xml","4f603a83-84d8-40b3-bc3b-77f251772406","6434c58e-36fd-4c3d-afab-146c7387b0d4","present","supraoccipital","supraoccipital","http://purl.obolibrary.org/obo/UBERON:3000588","present","present","PATO:0000467","","","","","","","","","","","","Supraoccipital"
186,"Anderson_2007.xml_4f603a83-84d8-40b3-bc3b-77f251772406.xml","4f603a83-84d8-40b3-bc3b-77f251772406","d58f0bb9-70af-4bd1-93b3-52dc2e4c3fae","absent","supraoccipital","supraoccipital","http://purl.obolibrary.org/obo/UBERON:3000588","absent","absent","PATO:0000462","","","","","","","","","","","","Supraoccipital"
187,"Anderson_2007.xml_4ff297e7-ff8d-4af2-90b4-7a1816d89a57.xml","4ff297e7-ff8d-4af2-90b4-7a1816d89a57","011866fc-0689-4c2e-ad48-ed398ffa7fd7","present","lateral process","lateral process","http://purl.obolibrary.org/obo/UBERON:3000677","present","present","PATO:0000467","","","","","","","","palatal pterygoid","pterygoid","http://purl.obolibrary.org/obo/UBERON:3000521","","Lateral process of palatal pterygoid"
188,"Anderson_2007.xml_4ff297e7-ff8d-4af2-90b4-7a1816d89a57.xml","4ff297e7-ff8d-4af2-90b4-7a1816d89a57","011866fc-0689-4c2e-ad48-ed398ffa7fd7","present","palatal pterygoid","pterygoid","http://purl.obolibrary.org/obo/UBERON:3000521","present","present","PATO:0000467","","","","","","","","palatal pterygoid","palate bone,pterygoid","http://purl.obolibrary.org/obo/UBERON:0012071,http://purl.obolibrary.org/obo/UBERON:3000521","","Lateral process of palatal pterygoid"
189,"Anderson_2007.xml_4ff297e7-ff8d-4af2-90b4-7a1816d89a57.xml","4ff297e7-ff8d-4af2-90b4-7a1816d89a57","0a05ea10-d06f-486e-8262-70e11cbd7c53","absent","lateral process","lateral process","http://purl.obolibrary.org/obo/UBERON:3000677","absent","absent","PATO:0000462","","","","","","","","palatal pterygoid","pterygoid","http://purl.obolibrary.org/obo/UBERON:3000521","","Lateral process of palatal pterygoid"
190,"Anderson_2007.xml_4ff297e7-ff8d-4af2-90b4-7a1816d89a57.xml","4ff297e7-ff8d-4af2-90b4-7a1816d89a57","0a05ea10-d06f-486e-8262-70e11cbd7c53","absent","palatal pterygoid","pterygoid","http://purl.obolibrary.org/obo/UBERON:3000521","absent","absent","PATO:0000462","","","","","","","","palatal pterygoid","palate bone,pterygoid","http://purl.obolibrary.org/obo/UBERON:0012071,http://purl.obolibrary.org/obo/UBERON:3000521","","Lateral process of palatal pterygoid"
191,"Anderson_2007.xml_5157bbe9-eed5-40b7-a81a-3b515b789c71.xml","5157bbe9-eed5-40b7-a81a-3b515b789c71","2711c249-749f-4e3b-af1b-cfddbc6fa770","present","ectopterygoid","ectopterygoid","http://purl.obolibrary.org/obo/UBERON:2000656","present","present","PATO:0000467","","","","","","","","","","","","Ectopterygoid"
192,"Anderson_2007.xml_5157bbe9-eed5-40b7-a81a-3b515b789c71.xml","5157bbe9-eed5-40b7-a81a-3b515b789c71","c282a893-831a-4b63-b083-12e4e3c9368c","absent","ectopterygoid","ectopterygoid","http://purl.obolibrary.org/obo/UBERON:2000656","absent","absent","PATO:0000462","","","","","","","","","","","","Ectopterygoid"
193,"Anderson_2007.xml_52243cea-166b-494e-b8db-e932d928930d.xml","52243cea-166b-494e-b8db-e932d928930d","639c8594-7004-45f5-b358-936cca773ae7","multiple ranodm","palatal tooth","palatal tooth","http://purl.obolibrary.org/obo/UBERON:0012070","multiple","multiple","PATO:0002118","","","","","","","","","","","","Palatal teeth"
194,"Anderson_2007.xml_52243cea-166b-494e-b8db-e932d928930d.xml","52243cea-166b-494e-b8db-e932d928930d","639c8594-7004-45f5-b358-936cca773ae7","multiple ranodm","palatal tooth","palatal tooth","http://purl.obolibrary.org/obo/UBERON:0012070","ranodm","","","","","","","","","","","","","","Palatal teeth"
195,"Anderson_2007.xml_52243cea-166b-494e-b8db-e932d928930d.xml","52243cea-166b-494e-b8db-e932d928930d","b77ffeba-69cf-4308-8913-31c307c0f775","single pit-pairs","pit-pair","","","single","","","","","","","","","","","","","","Palatal teeth"
196,"Anderson_2007.xml_52243cea-166b-494e-b8db-e932d928930d.xml","52243cea-166b-494e-b8db-e932d928930d","de7b7aeb-839e-477f-a4f0-63fcce8bdfd1","multiple in rows","palatal tooth","palatal tooth","http://purl.obolibrary.org/obo/UBERON:0012070","multiple","multiple","PATO:0002118","","","","","row","","","","","","","Palatal teeth"
197,"Anderson_2007.xml_52625515-3856-4539-a1a5-e04d1fc43057.xml","52625515-3856-4539-a1a5-e04d1fc43057","793c6397-b6f7-4e94-a7a7-1a9842313d24","present","pterygoid-vomer","","","present","present","PATO:0000467","","","","","","","","","","","","Pterygoid-vomer contact"
198,"Anderson_2007.xml_52625515-3856-4539-a1a5-e04d1fc43057.xml","52625515-3856-4539-a1a5-e04d1fc43057","afe08a62-7505-495a-856e-55631df3eabc","absent","pterygoid-vomer","","","absent","absent","PATO:0000462","","","","","","","","","","","","Pterygoid-vomer contact"
199,"Anderson_2007.xml_541886ac-a3af-474b-be55-f00558460fcc.xml","541886ac-a3af-474b-be55-f00558460fcc","173a2d8c-ddb4-4def-8850-d77ffb6ac592","ossified","olecranon process","olecranon","http://purl.obolibrary.org/obo/UBERON:0006810","ossified","ossified","PATO:0001448","","","","","","","","","","","","Olecranon process"
200,"Anderson_2007.xml_541886ac-a3af-474b-be55-f00558460fcc.xml","541886ac-a3af-474b-be55-f00558460fcc","eb729942-3173-456e-8f63-6a5f29ee1c22","unossified","olecranon process","olecranon","http://purl.obolibrary.org/obo/UBERON:0006810","unossified","","","","","","","","","","","","","","Olecranon process"
201,"Anderson_2007.xml_54723e4e-0334-4e11-9e8a-d7cdbfeae320.xml","54723e4e-0334-4e11-9e8a-d7cdbfeae320","a03cfba7-72d5-4034-a113-3c3a7a9cfc09","present","caudal process","process","VAO:0000180","present","present","PATO:0000467","","","","","","","","between depression","posterior side,bone fossa","BSPO:0000056,http://purl.obolibrary.org/obo/UBERON:0004704","","Caudal processes between depression"
202,"Anderson_2007.xml_54723e4e-0334-4e11-9e8a-d7cdbfeae320.xml","54723e4e-0334-4e11-9e8a-d7cdbfeae320","a03cfba7-72d5-4034-a113-3c3a7a9cfc09","present","depression","bone fossa","http://purl.obolibrary.org/obo/UBERON:0004704","present","present","PATO:0000467","","","","","","","","between depression","bone fossa","http://purl.obolibrary.org/obo/UBERON:0004704","","Caudal processes between depression"
203,"Anderson_2007.xml_54723e4e-0334-4e11-9e8a-d7cdbfeae320.xml","54723e4e-0334-4e11-9e8a-d7cdbfeae320","f28a1fa0-0e7c-42e2-ac3b-7fbfc249d24c","absent","caudal process","process","VAO:0000180","absent","absent","PATO:0000462","","","","","","","","between depression","posterior side,bone fossa","BSPO:0000056,http://purl.obolibrary.org/obo/UBERON:0004704","","Caudal processes between depression"
204,"Anderson_2007.xml_54723e4e-0334-4e11-9e8a-d7cdbfeae320.xml","54723e4e-0334-4e11-9e8a-d7cdbfeae320","f28a1fa0-0e7c-42e2-ac3b-7fbfc249d24c","absent","depression","bone fossa","http://purl.obolibrary.org/obo/UBERON:0004704","absent","absent","PATO:0000462","","","","","","","","between depression","bone fossa","http://purl.obolibrary.org/obo/UBERON:0004704","","Caudal processes between depression"
205,"Anderson_2007.xml_56804103-45c8-415e-9c3a-a26a85a90e2d.xml","56804103-45c8-415e-9c3a-a26a85a90e2d","2b1347fe-2b76-46d7-9d52-91549b9466f0","no","tooth","calcareous tooth","http://purl.obolibrary.org/obo/UBERON:0001091","","","PATO:0001485;PATO:0002254","not compressed ","not(condensed;flattened)","","","","","","","","","","Teeth laterally compressed"
206,"Anderson_2007.xml_56804103-45c8-415e-9c3a-a26a85a90e2d.xml","56804103-45c8-415e-9c3a-a26a85a90e2d","8a8d822f-60b2-476b-8f08-ff9f0fc70d1e","yes","tooth","calcareous tooth","http://purl.obolibrary.org/obo/UBERON:0001091","compressed ","condensed;flattened","PATO:0001485;PATO:0002254","","","","","","","","","","","","Teeth laterally compressed"
207,"Anderson_2007.xml_58ee3837-cf92-4ac6-a9b9-e2c2f969cefc.xml","58ee3837-cf92-4ac6-a9b9-e2c2f969cefc","6730024c-68c5-4b52-aa66-e40a4783f475","single notochordal","notochordal","","","single","","","","","","","","","","","","","","Atlas centrum"
208,"Anderson_2007.xml_58ee3837-cf92-4ac6-a9b9-e2c2f969cefc.xml","58ee3837-cf92-4ac6-a9b9-e2c2f969cefc","9a2e8067-eb96-4551-8f98-8f5c3c981c77","single odontoid","odontoid","odontoid process of cervical vertebra 2","http://purl.obolibrary.org/obo/UBERON:0004096","single","","","","","","","","","","","","","","Atlas centrum"
209,"Anderson_2007.xml_58ee3837-cf92-4ac6-a9b9-e2c2f969cefc.xml","58ee3837-cf92-4ac6-a9b9-e2c2f969cefc","ea7bdbad-f6ac-4335-bf1c-3b148f8b3c05","multipartite","atlas centrum","corpus;body of vertebra","http://purl.obolibrary.org/obo/UBERON:3000645;http://purl.obolibrary.org/obo/UBERON:0001075","multipartite","","","","","","","","","","","cervical vertebra 1","http://purl.obolibrary.org/obo/UBERON:0001092","","Atlas centrum"
210,"Anderson_2007.xml_59c2ddd7-c4e3-4e3f-961b-f0a38ca88b62.xml","59c2ddd7-c4e3-4e3f-961b-f0a38ca88b62","1ced876e-2650-4a89-ab2f-da0571966c93","present","entepicondylar foramen","anatomical conduit;cranial conduit","http://purl.obolibrary.org/obo/UBERON:0004111;http://purl.obolibrary.org/obo/UBERON:0005744","present","present","PATO:0000467","","","","","","","","","","","","Entepicondylar foramen"
211,"Anderson_2007.xml_59c2ddd7-c4e3-4e3f-961b-f0a38ca88b62.xml","59c2ddd7-c4e3-4e3f-961b-f0a38ca88b62","d7e252ea-0dc6-40f7-8299-3e742fb961b0","absent","entepicondylar foramen","anatomical conduit;cranial conduit","http://purl.obolibrary.org/obo/UBERON:0004111;http://purl.obolibrary.org/obo/UBERON:0005744","absent","absent","PATO:0000462","","","","","","","","","","","","Entepicondylar foramen"
212,"Anderson_2007.xml_5a3a4f40-28b8-4138-a709-fda37d86fb7b.xml","5a3a4f40-28b8-4138-a709-fda37d86fb7b","86801584-4a1f-48a2-855f-72e1d005207d","present","hemal arch","hemal arch","http://purl.obolibrary.org/obo/UBERON:0006065","present","present","PATO:0000467","","","","","","","","","","","","Hemal arches "
213,"Anderson_2007.xml_5a3a4f40-28b8-4138-a709-fda37d86fb7b.xml","5a3a4f40-28b8-4138-a709-fda37d86fb7b","d3986903-55a0-45f0-ad83-053313d9217d","absent","hemal arch","hemal arch","http://purl.obolibrary.org/obo/UBERON:0006065","absent","absent","PATO:0000462","","","","","","","","","","","","Hemal arches "
214,"Anderson_2007.xml_5daf832a-6ffd-4da8-bca9-183194bce1b7.xml","5daf832a-6ffd-4da8-bca9-183194bce1b7","38e33bc2-dbd4-4231-8e6b-69d3d75e4244","absent","atlas-axis intercentra","","","absent","absent","PATO:0000462","","","","","","","","","","","","Atlas-axis intercentra"
215,"Anderson_2007.xml_5daf832a-6ffd-4da8-bca9-183194bce1b7.xml","5daf832a-6ffd-4da8-bca9-183194bce1b7","95ad6da5-7b93-4e53-ad5d-a944174f1756","present","atlas-axis intercentra","","","present","present","PATO:0000467","","","","","","","","","","","","Atlas-axis intercentra"
