"source","characterid","stateid","description","entity","entitylabel","entityid","quality","qualitylabel","qualityid","qualitynegated","qualitynegatedlabel","qnparentlabel","qnparentid","qualitymodifier","qualitymodifierlabel","qualitymodifierid","entitylocator","entitylocatorlabel","entitylocatorid","countt"
"Anderson 2007.xml_states431.xml","states431","state434","absent","tabular","tabular bone;extrascapula","UBERON:0011631;UBERON:2000663","absent","absent","PATO:0000462","","","","","","","","","","",""
"Anderson 2007.xml_states435.xml","states435","state437","absent","tabular horn","horn","UBERON:0006967","absent","absent","PATO:0000462","","","","","","","","","tabular bone;extrascapula","UBERON:0011631;UBERON:2000663",""
"Anderson 2007.xml_states435.xml","states435","state438","present","tabular horn","horn","UBERON:0006967","present","present","PATO:0000467","","","","","","","","","tabular bone;extrascapula","UBERON:0011631;UBERON:2000663",""
"Anderson 2007.xml_states439.xml","states439","state441","parallel","tabular horn","horn","UBERON:0006967","parallel","","","","","","","","","","","tabular bone;extrascapula","UBERON:0011631;UBERON:2000663",""
"Anderson 2007.xml_states439.xml","states439","state442","widely divergent","tabular horn","horn","UBERON:0006967","divergent widely","","","","","","","","","","","tabular bone;extrascapula","UBERON:0011631;UBERON:2000663",""
"Anderson 2007.xml_states443.xml","states443","state445","absent","squamosal","squamous part of temporal bone","UBERON:0001695","absent","absent","PATO:0000462","","","","","base,tabular horn",",horn",",UBERON:0006967","tabular horn","horn","UBERON:0006967",""
"Anderson 2007.xml_states443.xml","states443","state445","absent","base","","","absent","absent","PATO:0000462","","","","","","","","tabular horn","","",""
"Anderson 2007.xml_states443.xml","states443","state445","absent","tabular horn","horn","UBERON:0006967","absent","absent","PATO:0000462","","","","","","","","tabular horn","tabular bone;extrascapula,horn","UBERON:0011631;UBERON:2000663,UBERON:0006967",""
"Anderson 2007.xml_states443.xml","states443","state446","present","squamosal","squamous part of temporal bone","UBERON:0001695","present","present","PATO:0000467","","","","","base,tabular horn",",horn",",UBERON:0006967","tabular horn","horn","UBERON:0006967",""
"Anderson 2007.xml_states443.xml","states443","state446","present","base","","","present","present","PATO:0000467","","","","","","","","tabular horn","","",""
"Anderson 2007.xml_states443.xml","states443","state446","present","tabular horn","horn","UBERON:0006967","present","present","PATO:0000467","","","","","","","","tabular horn","tabular bone;extrascapula,horn","UBERON:0011631;UBERON:2000663,UBERON:0006967",""
"Anderson 2007.xml_states447.xml","states447","state449","present","canal groove","groove","UBERON:0006846","present","present","PATO:0000467","","","","","","","","","","",""
"Anderson 2007.xml_states447.xml","states447","state450","absent","canal groove","groove","UBERON:0006846","absent","absent","PATO:0000462","","","","","","","","","","",""
"Anderson 2007.xml_states451.xml","states451","state453","circular pits","pit","","","circular","circular","PATO:0000411","","","","","","","","","","",""
"Anderson 2007.xml_states451.xml","states451","state454","shallow ridges","ridge","","","shallow","decreased depth","PATO:0001472","","","","","","","","","","",""
"Anderson 2007.xml_states451.xml","states451","state455","little to none","dermal sculpturing","","","little","","","","","","","","","","","","",""
"Anderson 2007.xml_states451.xml","states451","state455","little to none","dermal sculpturing","","","0","count","PATO:0000070","","","","","","","","","","","0"
"Anderson 2007.xml_states456.xml","states456","state458","vertical","premaxilla","premaxilla","UBERON:0002244","vertical","vertical","PATO:0001854","","","","","","","","","","",""
"Anderson 2007.xml_states456.xml","states456","state458","vertical","anterior margin","anterior margin","BSPO:0000671","vertical","vertical","PATO:0001854","","","","","","","","","","",""
"Anderson 2007.xml_states456.xml","states456","state459","overturned","premaxilla","premaxilla","UBERON:0002244","overturned","","","","","","","","","","","","",""
"Anderson 2007.xml_states456.xml","states456","state459","overturned","anterior margin","anterior margin","BSPO:0000671","overturned","","","","","","","","","","","","",""
"Anderson 2007.xml_states464.xml","states464","state466","present","maxilla","maxilla","UBERON:0002397","present","present","PATO:0000467","","","","","","","","","","",""
"Anderson 2007.xml_states464.xml","states464","state466","present","external naris","external naris","UBERON:3000983","present","present","PATO:0000467","","","","","","","","","","",""
"Anderson 2007.xml_states464.xml","states464","state467","absent","maxilla","maxilla","UBERON:0002397","absent","absent","PATO:0000462","","","","","","","","","","",""
"Anderson 2007.xml_states464.xml","states464","state467","absent","external naris","external naris","UBERON:3000983","absent","absent","PATO:0000462","","","","","","","","","","",""
"Anderson 2007.xml_states468.xml","states468","state470","absent","maxilla","maxilla","UBERON:0002397","absent","absent","PATO:0000462","","","","","","","","","","",""
"Anderson 2007.xml_states468.xml","states468","state470","absent","ventral narial margin","anatomical margin","BSPO:0000006","absent","absent","PATO:0000462","","","","","","","","","","",""
"Anderson 2007.xml_states468.xml","states468","state471","present","maxilla","maxilla","UBERON:0002397","present","present","PATO:0000467","","","","","","","","","","",""
"Anderson 2007.xml_states468.xml","states468","state471","present","ventral narial margin","anatomical margin","BSPO:0000006","present","present","PATO:0000467","","","","","","","","","","",""
"Anderson 2007.xml_states472.xml","states472","state474","longer than palatine","maxilla","maxilla","UBERON:0002397","longer","","","","","","","palatine","palatine","UBERON:2002158","","","",""
"Anderson 2007.xml_states472.xml","states472","state475","shorter than palatine","maxilla","maxilla","UBERON:0002397","shorter","decreased length;decreased height","PATO:0000574;PATO:0000569","","","","","palatine","palatine","UBERON:2002158","","","",""
"Anderson 2007.xml_states476.xml","states476","state478","vertical","marginal tooth","calcareous tooth","UBERON:0001091","vertical","vertical","PATO:0001854","","","","","","","","","","",""
"Anderson 2007.xml_states476.xml","states476","state479","turned medially","marginal tooth","calcareous tooth","UBERON:0001091","turned medially","","","","","","","","","","","","",""
"Anderson 2007.xml_states480.xml","states480","state482","absent","marginal tooth","calcareous tooth","UBERON:0001091","absent","absent","PATO:0000462","","","","","","","","","","",""
"Anderson 2007.xml_states480.xml","states480","state483","present","marginal tooth","calcareous tooth","UBERON:0001091","present","present","PATO:0000467","","","","","","","","","","",""
"Anderson 2007.xml_states484.xml","states484","state486","pointed pegs","peg","","","pointed","pointed","PATO:0002258","","","","","","","","","","",""
"Anderson 2007.xml_states484.xml","states484","state487","blunt pegs","peg","","","blunt","blunt","PATO:0001950","","","","","","","","","","",""
"Anderson 2007.xml_states484.xml","states484","state488","large cones","cone","","","large","increased size","PATO:0000586","","","","","","","","","","",""
"Anderson 2007.xml_states489.xml","states489","state491","greater than or equal to 10","premaxillary tooth","premaxillary tooth","UBERON:3000464","10 greater than or equal to","count","PATO:0000070","","","","","","","","","","","10 greater than or equal to"
"Anderson 2007.xml_states489.xml","states489","state492","5 to 9","premaxillary tooth","premaxillary tooth","UBERON:3000464","5-9","count","PATO:0000070","","","","","","","","","","","5-9"
"Anderson 2007.xml_states489.xml","states489","state493","less than 5","premaxillary tooth","premaxillary tooth","UBERON:3000464","5 less than","count","PATO:0000070","","","","","","","","","","","5 less than"
"Anderson 2007.xml_states494.xml","states494","state496","greater than or equal to 30","maxillary tooth","maxillary tooth","UBERON:0011593","30 greater than or equal to","count","PATO:0000070","","","","","","","","","","","30 greater than or equal to"
"Anderson 2007.xml_states494.xml","states494","state497","20 to 29","maxillary tooth","maxillary tooth","UBERON:0011593","20-29","count","PATO:0000070","","","","","","","","","","","20-29"
"Anderson 2007.xml_states494.xml","states494","state498","less than 20","maxillary tooth","maxillary tooth","UBERON:0011593","20 less than","count","PATO:0000070","","","","","","","","","","","20 less than"
"Anderson 2007.xml_states499.xml","states499","state501","no","tooth","calcareous tooth","UBERON:0001091","","","PATO:0001485;PATO:0002254","not compressed ","not(condensed;flattened)","","","","","","","","",""
"Anderson 2007.xml_states499.xml","states499","state502","yes","tooth","calcareous tooth","UBERON:0001091","compressed","condensed;flattened","PATO:0001485;PATO:0002254","","","","","","","","","","",""
"Anderson 2007.xml_states503.xml","states503","state505","absent","teeth mid-tooth row","dentition","UBERON:0003672","absent","absent","PATO:0000462","","","","","","","","","","",""
"Anderson 2007.xml_states503.xml","states503","state506","present","teeth mid-tooth row","dentition","UBERON:0003672","present","present","PATO:0000467","","","","","","","","","","",""
"Anderson 2007.xml_states507.xml","states507","state509","simple points","tooth","calcareous tooth","UBERON:0001091","points","","","","","","","","","","","","",""
"Anderson 2007.xml_states507.xml","states507","state510","multiple cusps","cusp","","","multiple","multiple","PATO:0002118","","","","","","","","","","",""
"Anderson 2007.xml_states511.xml","states511","state514","anteroposterior","cusp","","","anteroposterior","","","","","","","","","","","","",""
"Anderson 2007.xml_states515.xml","states515","state517","absent","enamel","enamel","UBERON:0001752","absent","absent","PATO:0000462","","","","","","","","","","",""
"Anderson 2007.xml_states515.xml","states515","state518","present","enamel","enamel","UBERON:0001752","present","present","PATO:0000467","","","","","","","","","","",""
"Anderson 2007.xml_states519.xml","states519","state521","present","labyrinthine","","","present","present","PATO:0000467","","","","","","","","","","",""
"Anderson 2007.xml_states519.xml","states519","state522","absent","labyrinthine","","","absent","absent","PATO:0000462","","","","","","","","","","",""
"Anderson 2007.xml_states523.xml","states523","state525","low and wide","Occipital profile","","","low","low","PATO:0000471","","","","","","","","","","",""
"Anderson 2007.xml_states523.xml","states523","state525","low and wide","Occipital profile","","","wide","size","PATO:0000117","","","","","","","","","","",""
"Anderson 2007.xml_states523.xml","states523","state526","high and wide","Occipital profile","","","high","high","PATO:0000469","","","","","","","","","","",""
"Anderson 2007.xml_states523.xml","states523","state526","high and wide","Occipital profile","","","wide","size","PATO:0000117","","","","","","","","","","",""
"Anderson 2007.xml_states523.xml","states523","state527","high and narrow","Occipital profile","","","high","high","PATO:0000469","","","","","","","","","","",""
"Anderson 2007.xml_states523.xml","states523","state527","high and narrow","Occipital profile","","","narrow","decreased width","PATO:0000599","","","","","","","","","","",""
"Anderson 2007.xml_states528.xml","states528","state530","absent","supraoccipital","supraoccipital","UBERON:3000588","absent","absent","PATO:0000462","","","","","","","","","","",""
"Anderson 2007.xml_states528.xml","states528","state531","present","supraoccipital","supraoccipital","UBERON:3000588","present","present","PATO:0000467","","","","","","","","","","",""
"Anderson 2007.xml_states532.xml","states532","state534","concave","occipital condyle","occipital condyle","UBERON:0006811","concave","concave","PATO:0001857","","","","","","","","","","",""
"Anderson 2007.xml_states532.xml","states532","state535","convex","occipital condyle","occipital condyle","UBERON:0006811","convex","convex","PATO:0001355","","","","","","","","","","",""
"Anderson 2007.xml_states536.xml","states536","state538","single","occipital condyle","occipital condyle","UBERON:0006811","single","","","","","","","","","","","","",""
"Anderson 2007.xml_states536.xml","states536","state539","double","occipital condyle","occipital condyle","UBERON:0006811","double","","","","","","","","","","","","",""
"Anderson 2007.xml_states544.xml","states544","state546","strongly integrated","opisthotic","opisthotic","UBERON:0010910","integrated strongly","","","","","","","skull roof","dermatocranium","UBERON:0003113","","","",""
"Anderson 2007.xml_states544.xml","states544","state546","strongly integrated","skull roof","dermatocranium","UBERON:0003113","integrated strongly","","","","","","","","","","","","",""
"Anderson 2007.xml_states544.xml","states544","state547","loosely articulated","opisthotic","opisthotic","UBERON:0010910","articulated loosely","","","","","","","skull roof","dermatocranium","UBERON:0003113","","","",""
"Anderson 2007.xml_states544.xml","states544","state547","loosely articulated","skull roof","dermatocranium","UBERON:0003113","articulated loosely","","","","","","","","","","","","",""
"Anderson 2007.xml_states548.xml","states548","state550","posterior to occiput","jaw articulation","articulation","UBERON:0004905","posterior to","posterior to","PATO:0001633","","","","","occiput","surface of occiput;arthropod occiput","UBERON:0006054;UBERON:0003155","","jaw skeleton","UBERON:0001708",""
"Anderson 2007.xml_states548.xml","states548","state551","even with occiput","jaw articulation","articulation","UBERON:0004905","even","","","","","","","occiput","surface of occiput;arthropod occiput","UBERON:0006054;UBERON:0003155","","jaw skeleton","UBERON:0001708",""
"Anderson 2007.xml_states548.xml","states548","state552","anterior to occiput","jaw articulation","articulation","UBERON:0004905","anterior to","anterior to","PATO:0001632","","","","","occiput","surface of occiput;arthropod occiput","UBERON:0006054;UBERON:0003155","","jaw skeleton","UBERON:0001708",""
"Anderson 2007.xml_states548.xml","states548","state553","far anterior (less than 20 percent basal skull length )","jaw articulation","articulation","UBERON:0004905","far","","","","","","","","","","","jaw skeleton","UBERON:0001708",""
"Anderson 2007.xml_states548.xml","states548","state553","far anterior (less than 20 percent basal skull length )","jaw articulation","articulation","UBERON:0004905","anterior","","","","","","","","","","","jaw skeleton","UBERON:0001708",""
"Anderson 2007.xml_states554.xml","states554","state556","widely separated","internal naris","internal naris","UBERON:0010425","separated widely","","","","","","","","","","","","",""
"Anderson 2007.xml_states554.xml","states554","state557","narrowly separated","internal naris","internal naris","UBERON:0010425","separated narrowly","","","","","","","","","","","","",""
"Anderson 2007.xml_states558.xml","states558","state560","present","palatal tooth","palatal tooth","UBERON:0012070","present","present","PATO:0000467","","","","","","","","","","",""
"Anderson 2007.xml_states558.xml","states558","state561","absent","palatal tooth","palatal tooth","UBERON:0012070","absent","absent","PATO:0000462","","","","","","","","","","",""
"Anderson 2007.xml_states562.xml","states562","state564","single pit-pairs","pit-pair","","","single","","","","","","","","","","","","",""
"Anderson 2007.xml_states562.xml","states562","state565","multiple in rows","palatal tooth","palatal tooth","UBERON:0012070","multiple","multiple","PATO:0002118","","","","","row","","","","","",""
"Anderson 2007.xml_states562.xml","states562","state566","multiple ranodm","palatal tooth","palatal tooth","UBERON:0012070","multiple","multiple","PATO:0002118","","","","","","","","","","",""
"Anderson 2007.xml_states567.xml","states567","state569","present","vomerine tooth","vomerine tooth","UBERON:0004767","present","present","PATO:0000467","","","","","","","","","","",""
"Anderson 2007.xml_states567.xml","states567","state570","absent","vomerine tooth","vomerine tooth","UBERON:0004767","absent","absent","PATO:0000462","","","","","","","","","","",""
"Anderson 2007.xml_states571.xml","states571","state573","present","denticle","pterygoid","UBERON:3000521","present","present","PATO:0000467","","","","","","","","pterygoid","","",""
"Anderson 2007.xml_states571.xml","states571","state573","present","pterygoid","pterygoid","UBERON:3000521","present","present","PATO:0000467","","","","","","","","pterygoid","pterygoid","UBERON:3000521",""
"Anderson 2007.xml_states571.xml","states571","state574","absent","denticle","pterygoid","UBERON:3000521","absent","absent","PATO:0000462","","","","","","","","pterygoid","","",""
"Anderson 2007.xml_states571.xml","states571","state574","absent","pterygoid","pterygoid","UBERON:3000521","absent","absent","PATO:0000462","","","","","","","","pterygoid","pterygoid","UBERON:3000521",""
"Anderson 2007.xml_states575.xml","states575","state577","absent","tooth","calcareous tooth","UBERON:0001091","absent","absent","PATO:0000462","","","","","","","","pterygoid","pterygoid","UBERON:3000521",""
"Anderson 2007.xml_states575.xml","states575","state577","absent","pterygoid","pterygoid","UBERON:3000521","absent","absent","PATO:0000462","","","","","","","","pterygoid","pterygoid","UBERON:3000521",""
"Anderson 2007.xml_states575.xml","states575","state578","present","tooth","calcareous tooth","UBERON:0001091","present","present","PATO:0000467","","","","","","","","pterygoid","pterygoid","UBERON:3000521",""
"Anderson 2007.xml_states575.xml","states575","state578","present","pterygoid","pterygoid","UBERON:3000521","present","present","PATO:0000467","","","","","","","","pterygoid","pterygoid","UBERON:3000521",""
"Anderson 2007.xml_states579.xml","states579","state581","present","denticle","vomer","UBERON:0002396","present","present","PATO:0000467","","","","","","","","vomer","","",""
"Anderson 2007.xml_states579.xml","states579","state581","present","vomer","vomer","UBERON:0002396","present","present","PATO:0000467","","","","","","","","vomer","vomer","UBERON:0002396",""
"Anderson 2007.xml_states579.xml","states579","state582","absent","denticle","vomer","UBERON:0002396","absent","absent","PATO:0000462","","","","","","","","vomer","","",""
"Anderson 2007.xml_states579.xml","states579","state582","absent","vomer","vomer","UBERON:0002396","absent","absent","PATO:0000462","","","","","","","","vomer","vomer","UBERON:0002396",""
"Anderson 2007.xml_states583.xml","states583","state585","present","denticle","palatine","UBERON:2002158","present","present","PATO:0000467","","","","","","","","palatine","","",""
"Anderson 2007.xml_states583.xml","states583","state585","present","palatine","palatine","UBERON:2002158","present","present","PATO:0000467","","","","","","","","palatine","palatine","UBERON:2002158",""
"Anderson 2007.xml_states583.xml","states583","state586","absent","denticle","palatine","UBERON:2002158","absent","absent","PATO:0000462","","","","","","","","palatine","","",""
"Anderson 2007.xml_states583.xml","states583","state586","absent","palatine","palatine","UBERON:2002158","absent","absent","PATO:0000462","","","","","","","","palatine","palatine","UBERON:2002158",""
"Anderson 2007.xml_states587.xml","states587","state589","present","denticle","parasphenoid","UBERON:0004745","present","present","PATO:0000467","","","","","","","","parasphenoid","","",""
"Anderson 2007.xml_states587.xml","states587","state589","present","parasphenoid","parasphenoid","UBERON:0004745","present","present","PATO:0000467","","","","","","","","parasphenoid","parasphenoid","UBERON:0004745",""
"Anderson 2007.xml_states587.xml","states587","state590","absent","denticle","parasphenoid","UBERON:0004745","absent","absent","PATO:0000462","","","","","","","","parasphenoid","","",""
"Anderson 2007.xml_states587.xml","states587","state590","absent","parasphenoid","parasphenoid","UBERON:0004745","absent","absent","PATO:0000462","","","","","","","","parasphenoid","parasphenoid","UBERON:0004745",""
"Anderson 2007.xml_states591.xml","states591","state593","larger than marginals","palatal tooth","palatal tooth","UBERON:0012070","larger","","","","","","","marginal","","","","","",""
"Anderson 2007.xml_states591.xml","states591","state594","equal to marginals","palatal tooth","palatal tooth","UBERON:0012070","equal to","size","PATO:0000117","","","","","marginal","","","","","",""
"Anderson 2007.xml_states591.xml","states591","state595","smaller than marginals","palatal tooth","palatal tooth","UBERON:0012070","smaller","decreased size","PATO:0000587","","","","","marginal","","","","","",""
"Anderson 2007.xml_states596.xml","states596","state598","medial of stapes","parasphenoid","parasphenoid","UBERON:0004745","medial","","","","","","","stapes","stapes","UBERON:0001687","","","",""
"Anderson 2007.xml_states596.xml","states596","state599","under footplate of stapes","parasphenoid","parasphenoid","UBERON:0004745","under","","","","","","","footplate,stapes","footplate,stapes","UBERON:0006871,UBERON:0001687","","","",""
"Anderson 2007.xml_states600.xml","states600","state602","loose","basicranial articulation","articulation","UBERON:0004905","loose","loose","PATO:0001802","","","","","","","","","","",""
"Anderson 2007.xml_states600.xml","states600","state603","sutured of fused","basicranial articulation","articulation","UBERON:0004905","sutured","","","","","","","","","","","","",""
"Anderson 2007.xml_states600.xml","states600","state603","sutured of fused","basicranial articulation","articulation","UBERON:0004905","fused","fused with","PATO:0000642","","","","","","","","","","",""
"Anderson 2007.xml_states604.xml","states604","state606","perforated stem","stem","","","perforated","","","","","","","","","","","","",""
"Anderson 2007.xml_states604.xml","states604","state608","no stem","stem","","","absent","absent","PATO:0000462","","","","","","","","","","",""
"Anderson 2007.xml_states609.xml","states609","state611","oval","footplate","stapes base","UBERON:0002496","oval","ovate;elliptic","PATO:0001891;PATO:0000947","","","","","","","","stapes","","",""
"Anderson 2007.xml_states609.xml","states609","state611","oval","stapes","stapes","UBERON:0001687","oval","ovate;elliptic","PATO:0001891;PATO:0000947","","","","","","","","stapes","stapes","UBERON:0001687",""
"Anderson 2007.xml_states609.xml","states609","state612","round","footplate","stapes base","UBERON:0002496","round","circular","PATO:0000411","","","","","","","","stapes","","",""
"Anderson 2007.xml_states609.xml","states609","state612","round","stapes","stapes","UBERON:0001687","round","circular","PATO:0000411","","","","","","","","stapes","stapes","UBERON:0001687",""
"Anderson 2007.xml_states614.xml","states614","state616","absent","dorsal region","dorsal region","BSPO:0000079","absent","absent","PATO:0000462","","","","","","","","process,stapes",",stapes",",UBERON:0001687",""
"Anderson 2007.xml_states614.xml","states614","state616","absent","stapes","stapes","UBERON:0001687","absent","absent","PATO:0000462","","","","","","","","stapes","stapes","UBERON:0001687",""
"Anderson 2007.xml_states614.xml","states614","state617","present","dorsal region","dorsal region","BSPO:0000079","present","present","PATO:0000467","","","","","","","","process,stapes",",stapes",",UBERON:0001687",""
"Anderson 2007.xml_states614.xml","states614","state617","present","stapes","stapes","UBERON:0001687","present","present","PATO:0000467","","","","","","","","stapes","stapes","UBERON:0001687",""
"Anderson 2007.xml_states618.xml","states618","state620","absent","accessory ossicle","ossicle","UBERON:0010911","absent","absent","PATO:0000462","","","","","","","","","","",""
"Anderson 2007.xml_states618.xml","states618","state621","present","accessory ossicle","ossicle","UBERON:0010911","present","present","PATO:0000467","","","","","","","","","","",""
"Anderson 2007.xml_states622.xml","states622","state624","unossifed","pleurosphenoid","","","unossifed","","","","","","","","","","","","",""
"Anderson 2007.xml_states622.xml","states622","state625","ossified","pleurosphenoid","","","ossified","ossified","PATO:0001448","","","","","","","","","","",""
"Anderson 2007.xml_states626.xml","states626","state628","ossified","sphenethmoid","sphenethmoid","UBERON:3000572","ossified","ossified","PATO:0001448","","","","","","","","","","",""
"Anderson 2007.xml_states626.xml","states626","state629","unossified","sphenethmoid ossification","ossification","GO:0001503","unossified","","","","","","","","","","","sphenethmoid","UBERON:3000572",""
"Anderson 2007.xml_states630.xml","states630","state632","narrow (closed )","interpterygoid vacuity","","","narrow","decreased width","PATO:0000599","","","","","","","","","","",""
"Anderson 2007.xml_states630.xml","states630","state633","wide","interpterygoid vacuity","","","wide","size","PATO:0000117","","","","","","","","","","",""
"Anderson 2007.xml_states630.xml","states630","state634","fused at midline","interpterygoid vacuity","","","fused","fused with","PATO:0000642","","","","","midline","axis","UBERON:2000092","","","",""
"Anderson 2007.xml_states635.xml","states635","state637","present","pterygoid","pterygoid","UBERON:3000521","present","present","PATO:0000467","","","","","","","","","","",""
"Anderson 2007.xml_states635.xml","states635","state638","absent","pterygoid","pterygoid","UBERON:3000521","absent","absent","PATO:0000462","","","","","","","","","","",""
"Anderson 2007.xml_states639.xml","states639","state641","absent","pterygoid-exoccipital","","","absent","absent","PATO:0000462","","","","","","","","","","",""
"Anderson 2007.xml_states639.xml","states639","state642","present","pterygoid-exoccipital","","","present","present","PATO:0000467","","","","","","","","","","",""
"Anderson 2007.xml_states643.xml","states643","state645","present","ectopterygoid","ectopterygoid","UBERON:2000656","present","present","PATO:0000467","","","","","","","","","","",""
"Anderson 2007.xml_states643.xml","states643","state646","absent","ectopterygoid","ectopterygoid","UBERON:2000656","absent","absent","PATO:0000462","","","","","","","","","","",""
"Anderson 2007.xml_states647.xml","states647","state649","absent","pouch","sac","UBERON:0009856","absent","absent","PATO:0000462","","","","","","","","","","",""
"Anderson 2007.xml_states647.xml","states647","state650","present","pouch","sac","UBERON:0009856","present","present","PATO:0000467","","","","","","","","","","",""
"Anderson 2007.xml_states651.xml","states651","state653","long","dentary","dentary","UBERON:0004742","long","size","PATO:0000117","","","","","","","","","","",""
"Anderson 2007.xml_states651.xml","states651","state654","short","dentary","dentary","UBERON:0004742","short","decreased length;decreased height","PATO:0000574;PATO:0000569","","","","","","","","","","",""
"Anderson 2007.xml_states655.xml","states655","state657","absent","dentary","dentary","UBERON:0004742","absent","absent","PATO:0000462","","","","","coronoid process","coronoid process","UBERON:2001673","","","",""
"Anderson 2007.xml_states655.xml","states655","state657","absent","coronoid process","coronoid process","UBERON:2001673","absent","absent","PATO:0000462","","","","","","","","","","",""
"Anderson 2007.xml_states655.xml","states655","state658","present","dentary","dentary","UBERON:0004742","present","present","PATO:0000467","","","","","coronoid process","coronoid process","UBERON:2001673","","","",""
"Anderson 2007.xml_states655.xml","states655","state658","present","coronoid process","coronoid process","UBERON:2001673","present","present","PATO:0000467","","","","","","","","","","",""
"Anderson 2007.xml_states659.xml","states659","state661","normal","surangular","surangular","UBERON:2002287","normal","normal","PATO:0000461","","","","","","","","","","",""
"Anderson 2007.xml_states659.xml","states659","state662","reduced","surangular","surangular","UBERON:2002287","reduced","present in fewer numbers in organism","PATO:0001997","","","","","","","","","","",""
"Anderson 2007.xml_states659.xml","states659","state663","absent","surangular","surangular","UBERON:2002287","absent","absent","PATO:0000462","","","","","","","","","","",""
"Anderson 2007.xml_states664.xml","states664","state666","narrow","Angular","","","narrow","decreased width","PATO:0000599","","","","","","","","","","",""
"Anderson 2007.xml_states664.xml","states664","state667","deep","Angular","","","deep","increased depth","PATO:0001596","","","","","","","","","","",""
"Anderson 2007.xml_states668.xml","states668","state670","2","splenial","splenial","UBERON:3000573","2","count","PATO:0000070","","","","","","","","","","","2"
"Anderson 2007.xml_states668.xml","states668","state671","one","splenial","splenial","UBERON:3000573","1","count","PATO:0000070","","","","","","","","","","","1"
"Anderson 2007.xml_states668.xml","states668","state672","0","splenial","splenial","UBERON:3000573","0","count","PATO:0000070","","","","","","","","","","","0"
"Anderson 2007.xml_states673.xml","states673","state675","present","splenial","splenial","UBERON:3000573","present","present","PATO:0000467","","","","","","","","","","",""
"Anderson 2007.xml_states673.xml","states673","state676","absent","splenial","splenial","UBERON:3000573","absent","absent","PATO:0000462","","","","","","","","","","",""
"Anderson 2007.xml_states677.xml","states677","state679","2 or more","meckelian fossa","bone fossa","UBERON:0004704","2 or more","count","PATO:0000070","","","","","","","","","","","2 or more"
"Anderson 2007.xml_states677.xml","states677","state680","one","meckelian fossa","bone fossa","UBERON:0004704","1","count","PATO:0000070","","","","","","","","","","","1"
"Anderson 2007.xml_states677.xml","states677","state681","0","meckelian fossa","bone fossa","UBERON:0004704","0","count","PATO:0000070","","","","","","","","","","","0"
"Anderson 2007.xml_states682.xml","states682","state685","angular","ventral border","","","angular","angular","PATO:0001977","","","","","","","","meckels fossa","","",""
"Anderson 2007.xml_states682.xml","states682","state685","angular","meckels fossa","bone fossa","UBERON:0004704","angular","angular","PATO:0001977","","","","","","","","meckels fossa",",bone fossa",",UBERON:0004704",""
"Anderson 2007.xml_states686.xml","states686","state688","absent","retroarticular process","retroarticular process","UBERON:3000543","absent","absent","PATO:0000462","","","","","","","","","","",""
"Anderson 2007.xml_states686.xml","states686","state689","present","retroarticular process","retroarticular process","UBERON:3000543","present","present","PATO:0000467","","","","","","","","","","",""
"Anderson 2007.xml_states690.xml","states690","state692","straight","retroarticular process","retroarticular process","UBERON:3000543","straight","straight","PATO:0002180","","","","","","","","","","",""
"Anderson 2007.xml_states690.xml","states690","state693","hooked","retroarticular process","retroarticular process","UBERON:3000543","hooked","falciform","PATO:0002215","","","","","","","","","","",""
"Anderson 2007.xml_states694.xml","states694","state696","above","articulation","articulation","UBERON:0004905","above","","","","","","","tooth row","tooth row","UBERON:0009678","","","",""
"Anderson 2007.xml_states694.xml","states694","state696","above","tooth row","tooth row","UBERON:0009678","above","","","","","","","","","","","","",""
"Anderson 2007.xml_states694.xml","states694","state698","below","articulation","articulation","UBERON:0004905","below","","","","","","","tooth row","tooth row","UBERON:0009678","","","",""
"Anderson 2007.xml_states694.xml","states694","state698","below","tooth row","tooth row","UBERON:0009678","below","","","","","","","","","","","","",""
"Anderson 2007.xml_states699.xml","states699","state702","middle of tooth row","Angular anterior","anterior side","BSPO:0000055","middle","","","","","","","tooth row","tooth row","UBERON:0009678","","","",""
"Anderson 2007.xml_states703.xml","states703","state705","3","coronoid","coronoid","UBERON:3000103","3","count","PATO:0000070","","","","","","","","","","","3"
"Anderson 2007.xml_states703.xml","states703","state706","2","coronoid","coronoid","UBERON:3000103","2","count","PATO:0000070","","","","","","","","","","","2"
"Anderson 2007.xml_states703.xml","states703","state707","1","coronoid","coronoid","UBERON:3000103","1","count","PATO:0000070","","","","","","","","","","","1"
"Anderson 2007.xml_states703.xml","states703","state708","0","coronoid","coronoid","UBERON:3000103","0","count","PATO:0000070","","","","","","","","","","","0"
"Anderson 2007.xml_states709.xml","states709","state711","present","coronoid tooth","coronoid tooth","UBERON:0011603","present","present","PATO:0000467","","","","","","","","","","",""
"Anderson 2007.xml_states709.xml","states709","state712","absent","coronoid tooth","coronoid tooth","UBERON:0011603","absent","absent","PATO:0000462","","","","","","","","","","",""
"Anderson 2007.xml_states713.xml","states713","state715","larger than marginals","coronoid tooth","coronoid tooth","UBERON:0011603","larger","increased size","PATO:0000586","","","","","marginal","","","","","",""
"Anderson 2007.xml_states713.xml","states713","state716","equal to marginals","coronoid tooth","coronoid tooth","UBERON:0011603","equal to","size","PATO:0000117","","","","","marginal","","","","","",""
